case_key,d0_date,d1_date,version_key,version_label_ko,compare_group,candidate_group_dashboard,raw_rank,rank_label,code,name,stock_label,market,sector,industry,regime,candidate_source,source_score,entry_time_1500,entry_price_1500,traffic_light,traffic_icon,traffic_score,traffic_reason,plus1_touch,plus2_touch,plus3_touch,plus5_touch,plus10_touch,minus1_touch,minus2_touch,minus3_touch,minus5_touch,minus10_touch,plus1_first,plus2_first,plus3_first,minus1_first,minus2_first,minus3_first,first_touch_1v1,first_touch_time_1v1,first_touch_2v2,first_touch_time_2v2,first_touch_3v3,first_touch_time_3v3,max_gain_d1d5_from_1500,max_loss_d1d5_from_1500,d5_last_price_return_from_1500,d5_last_time,d1_close_return_pct,lunch_1200_return_pct,tp2_sl3_return_pct,tp3_sl3_return_pct,tp3_sl2_return_pct,recommended_exit_condition_mode,recommended_exit_lunch_mode,d0_ret_pct,d0_gap_pct,d0_upper_shadow_pct,d0_range_pct,d0_trading_value_eok,d0_value_vs_20d,d0_close_vs_ma20_pct,overheat_score,health_score,regime_score,event_risk_note,research_note,d1d5_dates,d1d5_minute_ready,price_scale_anomaly_flag,display_name,rank
V2|2025-04-29|R1|462860,2025-04-29,2025-04-30,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,462860,더즌,더즌 (462860),KOSDAQ,전기 통신업,디지털뱅킹 솔루션(B2B 금융 서비스),correction,BASE_V2,75.3925,2025-04-29 15:00:00,4890.0,RED,🔴,-13,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-04-30 09:00:00,LOSS_FIRST,2025-04-30 09:00:00,LOSS_FIRST,2025-04-30 09:00:00,5.112474437627812,-22.903885480572598,-21.06339468302658,2025-05-09 15:30:00,-14.417177914110423,-5.214723926380371,-2.9999999999999916,-2.9999999999999916,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,21.93548387096773,-1.9354838709677469,5.714285714285716,46.69603524229076,2565.2046735,6.573186825606468,59.62298570994224,0.6475883256528416,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-04-30|2025-05-02|2025-05-07|2025-05-08|2025-05-09,True,False,기존 V2 기록후보,1
V2|2025-04-29|R2|094840,2025-04-29,2025-04-30,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,094840,슈프리마에이치큐,슈프리마에이치큐 (094840),KOSDAQ,통신 및 방송 장비 제조업,지문인식솔루션및시스템,correction,BASE_V2,68.3225,2025-04-29 15:00:00,9300.0,RED,🔴,-14,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-04-30 09:00:00,LOSS_FIRST,2025-04-30 09:00:00,LOSS_FIRST,2025-04-30 09:00:00,-1.6129032258064502,-19.354838709677423,-18.602150537634408,2025-05-09 15:30:00,-11.505376344086027,-11.827956989247312,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,29.88826815642458,7.4022346368715075,0.0,25.67567567567568,979.274562,13.321123133786536,31.51382309269604,0.5944977100005033,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-04-30|2025-05-02|2025-05-07|2025-05-08|2025-05-09,True,False,기존 V2 기록후보,2
V2|2025-04-29|R3|289010,2025-04-29,2025-04-30,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,289010,아이스크림에듀,아이스크림에듀 (289010),KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,correction,BASE_V2,41.7954,2025-04-29 15:00:00,5960.0,RED,🔴,-13,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-04-30 09:00:00,LOSS_FIRST,2025-04-30 09:00:00,LOSS_FIRST,2025-04-30 09:00:00,10.906040268456383,-37.751677852349,-36.24161073825504,2025-05-09 15:30:00,-14.597315436241608,-14.76510067114094,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,3.872053872053871,3.872053872053871,7.94165316045381,22.878228782287824,706.7958354,3.5604595301108235,62.95807197094752,0.3688677649622228,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-04-30|2025-05-02|2025-05-07|2025-05-08|2025-05-09,True,False,기존 V2 기록후보,3
V2|2025-04-30|R1|161000,2025-04-30,2025-05-02,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,161000,애경케미칼,애경케미칼 (161000),KOSPI,기초 화학물질 제조업,무수프탈산 등,sideways,BASE_V2,86.8099,2025-04-30 15:00:00,11320.0,RED,🔴,-9,-3 먼저 / -5 도달 / -10 도달 / D1 종가 양호,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-02 09:00:00,LOSS_FIRST,2025-05-02 09:01:00,LOSS_FIRST,2025-05-02 09:04:00,3.3568904593639592,-11.130742049469966,-8.657243816254411,2025-05-12 15:30:00,0.26501766784452485,-2.5618374558303847,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,11.94906953966699,4.113614103819785,3.062117235345574,12.72727272727272,1331.1510588,6.49109813048917,53.16582914572865,0.4024806658984204,1.0,0.52,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-02|2025-05-07|2025-05-08|2025-05-09|2025-05-12,True,False,기존 V2 기록후보,1
V2|2025-04-30|R2|065500,2025-04-30,2025-05-02,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,065500,오리엔트정공,오리엔트정공 (065500),KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",correction,BASE_V2,76.2281,2025-04-30 15:00:00,11970.0,RED,🔴,-13,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-02 09:02:00,LOSS_FIRST,2025-05-02 09:02:00,LOSS_FIRST,2025-05-02 09:02:00,6.182121971595667,-23.72598162071846,-12.447786131996663,2025-05-12 15:30:00,-17.627401837928158,-12.197159565580618,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,22.117400419287204,14.150943396226424,4.463519313304731,16.45933014354066,3382.573772,2.046251510072965,-9.055425448868071,0.5314448290752176,0.9,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-02|2025-05-07|2025-05-08|2025-05-09|2025-05-12,True,False,기존 V2 기록후보,2
V2|2025-04-30|R3|462860,2025-04-30,2025-05-02,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,462860,더즌,더즌 (462860),KOSDAQ,전기 통신업,디지털뱅킹 솔루션(B2B 금융 서비스),correction,BASE_V2,75.3925,2025-04-30 15:00:00,4360.0,RED,🔴,-11,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-02 09:00:00,LOSS_FIRST,2025-05-02 09:00:00,LOSS_FIRST,2025-05-02 09:00:00,7.6834862385321,-16.055045871559635,-14.793577981651374,2025-05-12 15:30:00,-4.587155963302747,-0.917431192660545,-3.0000000000000027,-3.0000000000000027,-1.9999999999999907,TP3_SL3_FB1200,LUNCH_1200,-11.428571428571432,-3.280423280423284,12.472647702406991,22.819593787335712,1105.75655685,2.536581981294331,37.6327819252146,0.3413505760212608,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-02|2025-05-07|2025-05-08|2025-05-09|2025-05-12,True,False,기존 V2 기록후보,3
V2|2025-05-02|R1|161000,2025-05-02,2025-05-07,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,161000,애경케미칼,애경케미칼 (161000),KOSPI,기초 화학물질 제조업,무수프탈산 등,sideways,BASE_V2,86.8099,2025-05-02 15:00:00,11340.0,RED,🔴,-10,-3 먼저 / -5 도달 / -10 도달,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-07 09:00:00,LOSS_FIRST,2025-05-07 09:00:00,LOSS_FIRST,2025-05-07 09:01:00,3.174603174603185,-11.28747795414462,-9.523809523809524,2025-05-13 15:30:00,-2.733686067019403,-1.1463844797178102,-3.0000000000000027,-3.0000000000000027,-2.000000000000013,TP3_SL3_FB1200,LUNCH_1200,-0.6999125109361293,-2.887139107611547,1.3215859030837107,6.679035250463827,238.9695965,1.1032454302742811,47.440893738633406,0.0887229207719793,1.0,0.52,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-07|2025-05-08|2025-05-09|2025-05-12|2025-05-13,True,False,기존 V2 기록후보,1
V2|2025-05-02|R2|065500,2025-05-02,2025-05-07,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,065500,오리엔트정공,오리엔트정공 (065500),KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",correction,BASE_V2,76.2281,2025-05-02 15:00:00,9880.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-05-07 09:00:00,PROFIT_FIRST,2025-05-07 09:00:00,PROFIT_FIRST,2025-05-07 09:00:00,28.64372469635628,0.2024291497975783,1.5182186234817818,2025-05-13 15:30:00,24.190283400809708,2.327935222672073,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,-15.364806866952785,-19.82832618025752,14.60446247464504,23.767798466593646,1703.7747718,1.200923353382726,-21.28372984192879,0.3156411144560759,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-07|2025-05-08|2025-05-09|2025-05-12|2025-05-13,True,False,기존 V2 기록후보,2
V2|2025-05-02|R3|226590,2025-05-02,2025-05-07,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,226590,엠디바이스,엠디바이스 (226590),KOSDAQ,전자부품 제조업,반도체기억장치,correction,BASE_V2,75.4831,2025-05-02 15:00:00,12850.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-05-07 09:00:00,PROFIT_FIRST,2025-05-07 09:06:00,PROFIT_FIRST,2025-05-07 09:06:00,12.295719844357976,-3.5019455252918275,7.315175097276261,2025-05-13 15:30:00,4.435797665369656,5.447470817120625,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,10.82024432809774,1.8324607329842868,4.566929133858277,14.482758620689662,1569.253275,5.241827566708094,28.992940937484125,0.4163975813277901,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-07|2025-05-08|2025-05-09|2025-05-12|2025-05-13,True,False,기존 V2 기록후보,3
V2|2025-05-07|R1|161000,2025-05-07,2025-05-08,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,161000,애경케미칼,애경케미칼 (161000),KOSPI,기초 화학물질 제조업,무수프탈산 등,rebound,BASE_V2,86.8099,2025-05-07 15:00:00,11020.0,RED,🔴,-12,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,LOSS_FIRST,2025-05-08 09:02:00,LOSS_FIRST,2025-05-08 09:05:00,LOSS_FIRST,2025-05-08 10:07:00,0.6352087114337657,-8.711433756805809,-3.539019963702361,2025-05-14 15:30:00,-4.0834845735027265,-4.355716878402904,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,-2.819383259911889,-2.026431718061672,5.215827338129486,8.333333333333325,231.2985485,1.015259626751024,39.30285425612527,0.1354844857894652,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-08|2025-05-09|2025-05-12|2025-05-13|2025-05-14,True,False,기존 V2 기록후보,1
V2|2025-05-07|R2|065500,2025-05-07,2025-05-08,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,065500,오리엔트정공,오리엔트정공 (065500),KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",correction,BASE_V2,78.6187,2025-05-07 15:00:00,12180.0,RED,🔴,-5,+3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,PROFIT_FIRST,2025-05-08 09:00:00,PROFIT_FIRST,2025-05-08 09:00:00,PROFIT_FIRST,2025-05-08 09:00:00,4.351395730706065,-24.548440065681444,-23.152709359605915,2025-05-14 15:30:00,-5.747126436781613,-5.090311986863716,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,24.44219066937119,4.158215010141997,1.4669926650366705,25.25150905432596,3495.1252056,2.845586592014427,-1.690569665892161,0.4717192866545784,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-08|2025-05-09|2025-05-12|2025-05-13|2025-05-14,True,False,기존 V2 기록후보,2
V2|2025-05-07|R3|065500,2025-05-07,2025-05-08,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,065500,오리엔트정공,오리엔트정공 (065500),KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",correction,BASE_V2,76.2281,2025-05-07 15:00:00,12180.0,RED,🔴,-5,+3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,PROFIT_FIRST,2025-05-08 09:00:00,PROFIT_FIRST,2025-05-08 09:00:00,PROFIT_FIRST,2025-05-08 09:00:00,4.351395730706065,-24.548440065681444,-23.152709359605915,2025-05-14 15:30:00,-5.747126436781613,-5.090311986863716,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,24.44219066937119,4.158215010141997,1.4669926650366705,25.25150905432596,3495.1252056,2.845586592014427,-1.690569665892161,0.4717192866545784,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-08|2025-05-09|2025-05-12|2025-05-13|2025-05-14,True,False,기존 V2 기록후보,3
V2|2025-05-08|R1|098460,2025-05-08,2025-05-09,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,098460,고영,고영 (098460),KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,correction,BASE_V2,86.8513,2025-05-08 15:00:00,17330.0,GREEN,🟢,6,+3 먼저 / +5 도달 / D1 종가 양호,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-05-09 09:00:00,PROFIT_FIRST,2025-05-09 09:00:00,PROFIT_FIRST,2025-05-09 09:00:00,7.212925562608197,-4.558568955568376,-0.4616272360069229,2025-05-15 15:30:00,0.34622042700518385,-0.057703404500863975,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,21.59329140461217,0.2795248078266921,2.758620689655178,25.297827610371403,2728.409262,7.991836194105306,28.617363344051448,0.5457224382759251,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-09|2025-05-12|2025-05-13|2025-05-14|2025-05-15,True,False,기존 V2 기록후보,1
V2|2025-05-08|R2|065500,2025-05-08,2025-05-09,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,065500,오리엔트정공,오리엔트정공 (065500),KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",correction,BASE_V2,78.6187,2025-05-08 15:00:00,11520.0,RED,🔴,-14,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-09 09:00:00,LOSS_FIRST,2025-05-09 09:00:00,LOSS_FIRST,2025-05-09 09:00:00,3.125,-29.600694444444443,-28.21180555555556,2025-05-15 15:30:00,-7.8125,-6.423611111111116,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,-6.438467807660963,3.504482477587612,0.0787401574803059,13.07829181494662,1672.8471172,1.4126750036431317,-6.942811980707653,0.1162254550452684,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-09|2025-05-12|2025-05-13|2025-05-14|2025-05-15,True,False,기존 V2 기록후보,2
V2|2025-05-08|R3|226590,2025-05-08,2025-05-09,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,226590,엠디바이스,엠디바이스 (226590),KOSDAQ,전자부품 제조업,반도체기억장치,correction,BASE_V2,75.4831,2025-05-08 15:00:00,12890.0,RED,🔴,-2,-3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,LOSS_FIRST,2025-05-09 09:00:00,LOSS_FIRST,2025-05-09 09:03:00,LOSS_FIRST,2025-05-09 09:03:00,10.861132660977502,-3.80139643134213,2.948021722265315,2025-05-15 15:30:00,3.6462373933281667,4.499612102404971,-3.0000000000000027,-3.0000000000000027,-2.000000000000013,TP3_SL3_FB1200,LUNCH_1200,-4.3964232488822645,1.1922503725782407,0.0736377025036816,6.2548866301798345,176.415066,0.4818527982410889,24.26150121065376,0.0482311164929933,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-09|2025-05-12|2025-05-13|2025-05-14|2025-05-15,True,False,기존 V2 기록후보,3
V2|2025-05-09|R1|098460,2025-05-09,2025-05-12,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,098460,고영,고영 (098460),KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,correction,BASE_V2,86.8513,2025-05-09 15:00:00,17210.0,RED,🔴,-3,+1 먼저 / -3 먼저 / +5 도달,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True,PROFIT_FIRST,2025-05-12 09:00:00,LOSS_FIRST,2025-05-12 09:57:00,LOSS_FIRST,2025-05-12 11:24:00,7.96048808832075,-3.893085415456132,5.7524694944799615,2025-05-16 15:30:00,-1.7431725740848392,-2.672864613596748,-2.9999999999999916,-2.9999999999999916,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,-0.0574712643678143,4.597701149425282,0.0,7.121836374337853,951.6439257,2.4788600454663072,26.197387518142246,0.1312026655031726,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-12|2025-05-13|2025-05-14|2025-05-15|2025-05-16,True,False,기존 V2 기록후보,1
V2|2025-05-09|R2|225190,2025-05-09,2025-05-12,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,225190,LK삼양,LK삼양 (225190),KOSDAQ,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,correction,BASE_V2,83.8336,2025-05-09 15:00:00,2018.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-05-12 09:00:00,PROFIT_FIRST,2025-05-12 09:00:00,PROFIT_FIRST,2025-05-12 09:00:00,29.484638255698712,-0.1982160555004997,11.3974231912785,2025-05-16 15:30:00,11.645193260654118,10.753221010901882,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,19.95399654974124,1.3801035077630752,3.259827420901251,23.509174311926607,858.09197446,15.802791457654536,22.19195735582695,0.5278866871645018,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-12|2025-05-13|2025-05-14|2025-05-15|2025-05-16,True,False,기존 V2 기록후보,2
V2|2025-05-09|R3|065500,2025-05-09,2025-05-12,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,065500,오리엔트정공,오리엔트정공 (065500),KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",correction,BASE_V2,78.6187,2025-05-09 15:00:00,10620.0,RED,🔴,1,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,PROFIT_FIRST,2025-05-12 09:00:00,PROFIT_FIRST,2025-05-12 09:00:00,PROFIT_FIRST,2025-05-12 09:00:00,7.250470809792842,-27.49529190207156,-24.76459510357816,2025-05-16 15:30:00,-1.3182674199623379,3.1073446327683607,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,-7.491289198606276,0.0,3.4843205574912828,13.684210526315788,860.1229332,0.7306535517046954,-12.545806398484782,0.1291326155690129,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-12|2025-05-13|2025-05-14|2025-05-15|2025-05-16,True,False,기존 V2 기록후보,3
V2|2025-05-12|R1|098460,2025-05-12,2025-05-13,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,098460,고영,고영 (098460),KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,correction,BASE_V2,86.8513,2025-05-12 15:00:00,16830.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-05-13 09:00:00,PROFIT_FIRST,2025-05-13 09:00:00,PROFIT_FIRST,2025-05-13 09:00:00,10.39809863339276,0.1782531194295833,2.020202020202011,2025-05-19 15:30:00,4.634581105169344,4.099821746880572,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,-2.760207015526161,-0.0575043128234642,0.2876869965477535,5.380894800483671,582.7380465,1.4286380079354748,20.60480707510164,0.0845241038816208,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-13|2025-05-14|2025-05-15|2025-05-16|2025-05-19,True,False,기존 V2 기록후보,1
V2|2025-05-12|R2|225190,2025-05-12,2025-05-13,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,225190,LK삼양,LK삼양 (225190),KOSDAQ,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,correction,BASE_V2,83.8336,2025-05-12 15:00:00,2284.0,RED,🔴,-4,-3 먼저 / +5 도달,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,LOSS_FIRST,2025-05-13 09:00:00,LOSS_FIRST,2025-05-13 09:00:00,LOSS_FIRST,2025-05-13 09:10:00,15.017513134851136,-3.327495621716292,4.553415061295962,2025-05-19 15:30:00,-1.3572679509632257,-0.39404553415061105,-3.0000000000000027,-3.0000000000000027,-1.9999999999999907,TP3_SL3_FB1200,LUNCH_1200,8.005752636625129,-0.6232023010546484,11.806480248557484,25.074478649453823,968.41573164,9.442823671053162,29.278439248314434,0.5174267945985092,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-13|2025-05-14|2025-05-15|2025-05-16|2025-05-19,True,False,기존 V2 기록후보,2
V2|2025-05-12|R3|355390,2025-05-12,2025-05-13,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,355390,크라우드웍스,크라우드웍스 (355390),KOSDAQ,소프트웨어 개발 및 공급업,인공지능 데이터 구축 서비스,correction,BASE_V2,74.6272,2025-05-12 15:00:00,15097.0,RED,🔴,-14,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-13 09:00:00,LOSS_FIRST,2025-05-13 09:00:00,LOSS_FIRST,2025-05-13 09:00:00,-1.6493343048287756,-31.920249056103867,-31.09889381996424,2025-05-19 15:30:00,-9.187255746174738,-8.895807113996156,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,21.767937944408523,2.230122818358105,5.487723954877244,28.543705021428,1852.2671123,5.440687710415702,28.699469232115927,0.5919790569145553,0.85,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-13|2025-05-14|2025-05-15|2025-05-16|2025-05-19,True,False,기존 V2 기록후보,3
V2|2025-05-13|R1|225190,2025-05-13,2025-05-14,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,225190,LK삼양,LK삼양 (225190),KOSDAQ,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,correction,BASE_V2,83.8336,2025-05-13 15:00:00,2253.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-05-14 09:00:00,PROFIT_FIRST,2025-05-14 09:00:00,PROFIT_FIRST,2025-05-14 09:00:00,16.60008877052819,-1.9973368841544656,3.994673768308932,2025-05-20 15:30:00,0.1775410563692903,0.3994673768308976,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,0.0,-0.7989347536617841,6.169551708832666,8.333333333333325,255.57033921,2.2196091170957684,27.11936129996897,0.19414943348099,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-14|2025-05-15|2025-05-16|2025-05-19|2025-05-20,True,False,기존 V2 기록후보,1
V2|2025-05-13|R2|355390,2025-05-13,2025-05-14,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,355390,크라우드웍스,크라우드웍스 (355390),KOSDAQ,소프트웨어 개발 및 공급업,인공지능 데이터 구축 서비스,correction,BASE_V2,74.6272,2025-05-13 15:00:00,13754.0,RED,🔴,-14,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-05-14 09:00:00,LOSS_FIRST,2025-05-14 09:00:00,LOSS_FIRST,2025-05-14 09:00:00,2.392031409044648,-25.27264795695797,-22.946052057583245,2025-05-20 15:30:00,-9.50269012650865,-7.045223207794093,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,-9.02455209024552,-3.835434638354352,2.456527739442449,10.59962756052142,350.6466858,1.0694783527911953,16.920662806266474,0.1174992632678611,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-05-14|2025-05-15|2025-05-16|2025-05-19|2025-05-20,True,False,기존 V2 기록후보,2
