d0_date,version_key,version_label_ko,candidate_count,green_count,yellow_count,orange_count,red_count,avg_traffic_score,avg_max_up,avg_max_down,avg_d1_close,avg_lunch_1200,best_rank1_light,green_rate,red_rate
2025-06-10,V2,기존 V2 기록후보,3,3,0,0,0,5.666666666666667,22.22507146973729,-1.7328763060246628,7.545421309288621,7.837899569429989,🟢,1.0,0.0
2025-06-11,V2,기존 V2 기록후보,3,2,0,0,1,0.3333333333333333,14.68661844936477,-6.481984333746985,-0.5760050747966927,0.0280813734113372,🟢,0.6666666666666666,0.3333333333333333
2025-06-12,V2,기존 V2 기록후보,3,1,0,0,2,-0.3333333333333333,25.110848260631112,-7.469331445490098,-0.5488817517376843,-0.6820375440146464,🟢,0.3333333333333333,0.6666666666666666
2025-06-13,V2,기존 V2 기록후보,3,1,0,0,2,0.0,16.90681999815883,-9.9699416753912,0.170287576289511,-1.916733859395799,🔴,0.3333333333333333,0.6666666666666666
2025-06-16,V2,기존 V2 기록후보,3,0,0,0,3,-8.666666666666666,14.453248264628977,-9.925246032131849,-4.2468392258845205,-4.570522190983883,🔴,0.0,1.0
2025-06-17,V2,기존 V2 기록후보,3,1,0,0,2,0.3333333333333333,16.56127822374158,-7.293426417719239,7.3608365710131105,6.674097454889494,🔴,0.3333333333333333,0.6666666666666666
2025-06-18,V2,기존 V2 기록후보,3,0,0,0,3,-4.666666666666667,9.8313886956789,-7.445433383831546,-1.834657963022753,0.339823517301389,🔴,0.0,1.0
2025-06-19,V2,기존 V2 기록후보,3,1,0,0,2,-4.0,28.08437192456651,-7.13860095204096,11.4451472729487,6.675351380107571,🔴,0.3333333333333333,0.6666666666666666
2025-06-20,V2,기존 V2 기록후보,3,0,0,0,3,-3.0,13.91145323058992,-8.826043321932103,1.6300171092267373,0.9238747453470678,🔴,0.0,1.0
2025-06-23,V2,기존 V2 기록후보,3,2,0,0,1,4.0,17.2006491559714,-6.2101627380757565,8.242901123000753,7.269819481940054,🟢,0.6666666666666666,0.3333333333333333
2025-06-24,V2,기존 V2 기록후보,3,1,0,0,2,-6.0,8.487094483534008,-12.137486136410653,1.32107261192936,0.1209180814098083,🟢,0.3333333333333333,0.6666666666666666
2025-06-25,V2,기존 V2 기록후보,3,0,0,0,3,-8.333333333333334,11.187292601991023,-10.77493656060902,0.5790877740906991,-7.062647754137115,🔴,0.0,1.0
2025-06-26,V2,기존 V2 기록후보,3,1,0,0,2,-7.0,12.79662851874918,-10.195025368699955,1.6809042403192365,-1.5688489180262444,🔴,0.3333333333333333,0.6666666666666666
2025-06-27,V2,기존 V2 기록후보,3,1,0,0,2,-1.6666666666666667,7.02663940715716,-7.328081100069151,2.1400162704510506,2.513548422941055,🔴,0.3333333333333333,0.6666666666666666
2025-06-30,V2,기존 V2 기록후보,3,0,0,0,3,-12.666666666666666,1.7466931852204344,-14.551923215901304,-4.279016429820119,-3.0583604210192834,🔴,0.0,1.0
2025-07-01,V2,기존 V2 기록후보,3,0,0,0,3,-11.333333333333334,4.53767861783935,-13.498838084362117,-5.779713691090794,-5.51995477338474,🔴,0.0,1.0
2025-07-02,V2,기존 V2 기록후보,3,1,0,0,2,-6.333333333333333,17.96719710710018,-9.747867494179554,-4.261199481048465,-0.7023875304285054,🔴,0.3333333333333333,0.6666666666666666
2025-07-03,V2,기존 V2 기록후보,3,1,0,0,2,-7.0,16.940149040132656,-6.434955115109545,4.116683495236454,4.107772753440886,🔴,0.3333333333333333,0.6666666666666666
2025-07-04,V2,기존 V2 기록후보,3,2,0,0,1,2.333333333333333,16.966689550769996,-2.012456006972404,6.201457505770391,6.077568324821821,🟢,0.6666666666666666,0.3333333333333333
2025-07-07,V2,기존 V2 기록후보,3,0,0,0,3,-3.333333333333333,8.319376997670766,-12.64214425899724,-0.9532704094722104,-1.5821903404044655,🔴,0.0,1.0
2025-07-08,V2,기존 V2 기록후보,3,0,0,0,3,-4.333333333333333,7.676900084638805,-15.636004728594804,2.4698920254558145,-0.5102783980024913,🔴,0.0,1.0
2025-07-09,V2,기존 V2 기록후보,3,1,0,0,2,1.0,16.869797890487547,-3.3969187900222337,11.672380301690652,3.0219391081460096,🟢,0.3333333333333333,0.6666666666666666
2025-07-10,V2,기존 V2 기록후보,3,0,0,0,3,-8.0,0.8861636981173443,-13.037051534338628,-3.824015623683478,-3.0794631530286125,🔴,0.0,1.0
2025-07-11,V2,기존 V2 기록후보,3,0,0,0,3,-2.333333333333333,4.700029347374546,-12.522865725280726,0.6579003182817197,1.4336585068346417,🔴,0.0,1.0
2025-07-14,V2,기존 V2 기록후보,3,1,0,0,2,-5.0,7.835722699854116,-10.999756764777638,-4.939083613343913,-3.146806726857554,🟢,0.3333333333333333,0.6666666666666666
2025-07-15,V2,기존 V2 기록후보,3,2,0,0,1,2.0,20.277142599464028,-2.341213151927435,6.797865775097918,5.601028138528137,🟢,0.6666666666666666,0.3333333333333333
2025-07-16,V2,기존 V2 기록후보,3,1,0,0,2,-5.0,14.82788194904596,-10.613800616276055,0.1204797184833683,3.476825469854232,🔴,0.3333333333333333,0.6666666666666666
2025-07-17,V2,기존 V2 기록후보,3,1,0,0,2,-5.333333333333333,7.664361878903151,-9.835847843599163,-1.7173552170097306,-1.8505439517951208,🔴,0.3333333333333333,0.6666666666666666
2025-07-18,V2,기존 V2 기록후보,3,1,0,0,2,-6.0,7.694389048736345,-8.789128849889279,-2.983406573136049,-2.2741112606671217,🔴,0.3333333333333333,0.6666666666666666
2025-07-21,V2,기존 V2 기록후보,3,2,0,0,1,0.6666666666666666,24.65264718821148,-3.822589147197564,0.2985285853856785,2.6881720430107503,🟢,0.6666666666666666,0.3333333333333333
2025-07-22,V2,기존 V2 기록후보,3,0,0,0,3,-8.0,11.374950654941856,-8.719412064772518,-1.3697736597263106,0.3779946517050381,🔴,0.0,1.0
2025-07-23,V2,기존 V2 기록후보,3,0,0,0,3,-8.333333333333334,12.83474629914395,-6.686269985717357,4.779808852462179,3.4663341729294417,🔴,0.0,1.0
