model_name,signal_date,selected_count,d1_plus13_success_count,d5_plus13_touch_count,d5_minus2_touch_count,avg_ret_d5_close,avg_cum_d5_mfe_pct,avg_cum_d5_mae_pct,d1_plus13_touch_count,cum_d1_plus13_touch_count,d2_plus13_touch_count,cum_d2_plus13_touch_count,d3_plus13_touch_count,cum_d3_plus13_touch_count,d4_plus13_touch_count,cum_d4_plus13_touch_count,cum_d5_plus13_touch_count
EOD_ALL_FEATURES_TOP3,2025-10-28,3,0,2,3,10.268494081301624,21.67089059180046,-7.756567162944516,2,2,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2025-10-29,3,1,1,3,-1.5506264119942497,10.135916428380217,-11.422652441331302,2,2,2,2,1,2,2,2,2
EOD_ALL_FEATURES_TOP3,2025-10-30,3,1,2,2,1.1821343376613969,17.859570877809034,-7.566986451227364,3,3,2,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-10-31,3,3,0,3,-11.136661406895781,6.614403447488826,-14.004807354189396,3,3,1,3,1,3,0,3,3
EOD_ALL_FEATURES_TOP3,2025-11-03,3,1,0,3,-9.19968632541133,12.141769092568678,-15.556629553835263,3,3,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-04,3,0,2,3,-0.5674673140980321,5.926229044898398,-9.388559847797106,1,1,3,3,1,3,0,3,3
EOD_ALL_FEATURES_TOP3,2025-11-05,3,0,0,3,-14.871336258974374,10.543541196242204,-20.777389195307013,3,3,2,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2025-11-06,3,0,2,3,-4.0317647914178245,15.717169909558736,-13.621883876467836,2,2,2,2,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-07,3,0,2,3,-16.212603335859853,10.312845462390507,-19.406588669649135,3,3,1,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2025-11-10,3,0,1,3,-2.2800027876456817,8.58772853137333,-9.508359031941975,3,3,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-11,3,0,3,3,-2.3704967280480216,7.776914630261422,-8.467698740571258,2,2,2,3,0,3,1,3,3
EOD_ALL_FEATURES_TOP3,2025-11-12,3,0,2,3,-2.959668093686115,11.413734288854904,-8.485542837941077,2,2,1,2,2,2,2,2,3
EOD_ALL_FEATURES_TOP3,2025-11-13,3,0,0,3,-9.315831303325421,2.786581418458644,-13.936855823065429,1,1,1,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2025-11-14,3,2,3,2,7.942825132746652,26.151533086810442,-4.2182403377272815,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2025-11-17,3,1,0,3,-4.585199327826894,5.568491420936065,-7.050192748953836,3,3,2,3,2,3,0,3,3
EOD_ALL_FEATURES_TOP3,2025-11-18,3,0,3,3,-1.0118999472492582,11.286886934517861,-8.211360945290465,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-19,3,0,1,3,-5.983962788919683,8.287173761311687,-10.50922598875185,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-20,3,0,1,3,-1.0197108608868355,8.063582355210297,-12.778656110581432,0,0,1,1,1,2,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-21,3,0,1,3,-3.1460571355031512,7.6241140227132576,-8.287315694425383,3,3,3,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2025-11-24,3,3,3,1,26.73651429908199,37.94326841775836,-0.2855352994392361,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2025-11-25,3,2,1,3,2.462150815884623,9.903343746506462,-8.653326068655561,2,2,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-26,3,3,2,1,15.058591387051072,26.31312126161522,-0.6705127253073521,3,3,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-11-27,3,1,1,3,-1.1941325262771059,10.660927518319339,-13.446628776862823,2,2,1,2,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2025-11-28,3,2,3,2,29.8329247279019,39.28420404219491,-3.4270218197158884,2,2,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-01,3,1,3,3,38.02419644594952,47.361487832084094,-5.527736521730656,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2025-12-02,3,1,3,3,28.902105614521265,35.32115710264599,-9.670685892683318,2,2,2,2,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-03,3,2,2,1,33.93547409482839,48.075897152883904,-3.7253837191751082,3,3,2,3,2,3,3,3,3
EOD_ALL_FEATURES_TOP3,2025-12-04,3,1,2,2,18.355922127012004,38.983327475830826,-8.293538250037685,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-05,3,2,2,2,9.147837134754853,31.899986317118337,-4.501886426101591,2,2,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2025-12-08,3,2,2,3,-3.090136953585691,21.983849635209364,-10.179589264089694,2,2,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-09,3,0,2,3,1.39344855313388,13.263507217470918,-12.716714889282477,1,1,1,1,1,1,1,1,2
EOD_ALL_FEATURES_TOP3,2025-12-10,3,0,2,3,0.7489919935695587,17.935274117881022,-18.76027929012849,2,2,1,2,1,2,1,2,3
EOD_ALL_FEATURES_TOP3,2025-12-11,3,3,1,3,10.97598172205638,31.308295754466346,-10.489399433744126,3,3,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-12,3,0,2,3,3.398539094827916,29.527440387628644,-12.708470509110114,3,3,0,3,1,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-15,3,0,1,3,-6.107390816165399,2.199046634245827,-15.612928749590376,0,0,0,0,1,1,1,1,1
EOD_ALL_FEATURES_TOP3,2025-12-16,3,0,1,3,0.9268139998790096,11.089391263156566,-12.271462126531157,1,1,1,1,1,1,1,1,1
EOD_ALL_FEATURES_TOP3,2025-12-17,3,0,2,3,2.0425002206789293,21.65552411362168,-12.077001619544589,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-18,3,2,3,1,15.723873469812146,28.101011955420518,-2.122255488586685,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2025-12-19,3,2,1,3,-5.020790579936116,22.423094734085243,-15.61975066945744,3,3,3,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2025-12-22,3,1,1,2,-21.640416385701954,9.274660789179018,-27.522871874899014,2,2,1,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2025-12-23,3,0,2,3,13.423055219769859,31.74531605866277,-15.030382822158023,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-24,3,2,3,2,21.720762638772175,35.38575696747193,-3.2957502927549256,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2025-12-26,3,2,2,2,7.431805258982659,23.633630306723333,-5.612390645801908,2,2,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-29,3,0,2,3,1.6303091966808827,9.718157896623964,-9.382475606664398,2,2,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2025-12-30,3,1,0,3,-10.889238972285442,6.795156379924028,-12.84486804710557,3,3,2,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-01-02,3,1,2,3,-0.513247384450303,10.255310083778838,-6.568600690003964,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-05,3,0,2,3,-2.452104668084021,9.752074708304319,-8.7160799521674,2,2,2,2,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-06,3,0,2,3,1.0907830907830836,6.596184419713835,-6.408870408870409,3,3,1,3,2,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-07,3,0,1,3,-3.4600935463004396,3.011736826392005,-9.77835622232174,3,3,1,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-01-08,3,1,1,3,0.9850454798978022,16.445155547753536,-8.743133878351173,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-01-09,3,1,2,2,-1.0564770156351813,11.168442022529518,-10.694983623865559,1,1,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-01-12,3,1,3,2,43.902956171650715,65.16834647846589,4.973420800917298,2,2,2,2,2,2,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-13,3,1,3,2,6.647766222065539,17.218461719254947,-4.3281365271493994,3,3,2,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-14,3,2,3,1,5.2725815686618605,13.540221731727014,-1.7935648112858342,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-15,3,1,2,2,19.00326213008399,26.717341716585185,-7.188294577227128,2,2,1,2,1,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-01-16,3,2,2,1,3.945472358853515,28.60770207363521,-0.284254756272125,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-19,3,1,3,2,9.397126012965385,50.42864224854733,-12.510545328366646,2,2,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-20,3,1,2,3,-1.4271127461768465,23.743424232819468,-14.911846118349317,3,3,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-01-21,3,1,1,3,-10.825141975741426,15.305475565587033,-25.361776912037126,2,2,1,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-01-22,3,1,2,3,-4.601520221664853,6.293241329541011,-12.094386815473422,3,3,1,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-01-23,3,0,1,3,-0.17675393179326093,6.225896283758203,-5.534773193745109,2,2,2,2,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-01-26,3,0,2,3,2.1036252483440987,13.695493670850235,-7.343697026398566,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-01-27,3,0,3,2,17.77680110556727,21.246049026824725,-4.730431836853066,2,2,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-28,3,0,3,3,1.6343519525088575,11.104719712077612,-9.885952270575542,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-01-29,3,0,2,3,6.590339909625186,13.816315428440868,-4.608844079667651,1,1,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-01-30,3,1,2,2,44.36116625330924,67.38565574724531,-7.525447581999718,1,1,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-02-02,3,1,1,2,14.322584092523746,47.43057547558775,-7.589859790484295,3,3,3,3,3,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-02-03,3,2,2,1,5.5750530142899395,32.026653310126875,-4.771789997508191,3,3,2,3,2,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-02-04,3,1,2,3,-0.6016645659392529,13.806654095211771,-11.669648785435834,1,1,1,2,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-02-05,3,0,1,3,5.02888299031972,11.891650863658919,-10.50865270053681,1,1,2,2,2,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-02-06,3,3,3,1,7.558797845031289,20.72024681094985,-3.136529500259529,3,3,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-02-09,3,0,2,3,5.095044293992458,20.836375305625424,-9.241632452552432,2,2,3,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-02-10,3,0,1,3,-13.601948047265322,13.591661281283343,-27.04879389002632,2,2,1,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-02-11,3,1,3,2,2.63398876735201,18.0068986174059,-4.665867965841531,2,2,2,2,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-02-12,3,1,3,3,7.736087232094442,22.592460871381007,-12.944989206352323,2,2,1,2,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-02-13,3,3,3,0,46.81606666532358,57.810208718168525,5.53108205138512,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-02-19,3,1,3,2,46.67157378151992,63.39252609565881,-7.262114499542675,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-02-20,3,1,2,3,-3.5564351423653036,11.020899491330427,-13.578936182471343,2,2,1,2,1,2,1,3,3
EOD_ALL_FEATURES_TOP3,2026-02-23,3,0,2,3,-2.188623533284218,7.507318248973992,-13.470473599544889,3,3,2,3,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-02-24,3,0,0,3,-32.43526898698591,17.094594041697686,-34.26387480932902,2,2,1,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-02-25,3,2,1,3,-8.563371950901166,26.950853517691232,-25.08072039420101,3,3,3,3,2,3,0,3,3
EOD_ALL_FEATURES_TOP3,2026-02-26,3,0,0,3,-15.885593585584957,7.524082817166196,-33.4235478881541,2,2,1,2,0,2,0,2,2
EOD_ALL_FEATURES_TOP3,2026-02-27,3,0,1,3,-22.616180199575172,10.70825847372076,-39.32613083550027,3,3,0,3,0,3,0,3,3
EOD_ALL_FEATURES_TOP3,2026-03-03,3,1,1,3,-14.024075647603885,13.143859261607696,-24.424204470058914,1,1,1,1,1,1,1,1,1
EOD_ALL_FEATURES_TOP3,2026-03-04,3,0,1,3,-16.067781641552134,22.383212820371295,-22.725432834722454,3,3,3,3,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-05,3,1,3,2,11.5764081430861,23.7400957083794,-7.848328238450622,3,3,2,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-03-06,3,0,0,3,-12.185399220999185,6.006111075210511,-13.879571418730137,1,1,1,2,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-09,3,0,1,3,-18.62070950443953,-3.9354836870178906,-24.669052464738552,0,0,0,0,0,0,1,1,1
EOD_ALL_FEATURES_TOP3,2026-03-10,3,2,2,3,1.3643870589130305,21.552806683892538,-5.062945524562586,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-03-11,3,2,1,3,-16.001649649035034,12.283219440275312,-18.23435912887918,2,2,3,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-12,3,0,2,3,10.801976140000184,18.6849152669876,-7.16925664180386,3,3,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-03-13,3,2,3,1,47.80670184712667,65.2380260489597,-0.06783347156674709,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-03-16,3,0,1,3,-11.597741185555813,13.00155432032227,-16.318887122141813,3,3,2,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-17,3,2,3,1,13.598798746132024,35.202859404123224,-6.398140454520777,2,2,2,2,2,2,3,3,3
EOD_ALL_FEATURES_TOP3,2026-03-18,3,2,1,2,-2.436507012405157,17.631569368354764,-10.13065568130872,3,3,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-03-19,3,1,1,3,-11.32066225499239,11.017240049018044,-13.022799791693856,3,3,1,3,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-20,3,0,1,3,-14.098430434905024,20.28824089551314,-18.975795424781108,2,2,2,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-03-23,3,0,2,3,-6.070093170932118,22.064413168966013,-18.112154450318062,3,3,2,3,3,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-24,3,2,2,2,9.64550913009707,47.98858186718093,-14.57250763287658,2,2,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-03-25,3,0,1,3,6.441892170238623,38.744152950189694,-15.050821153183362,2,2,3,3,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-26,3,0,2,3,-5.255981219434365,8.985503487561783,-14.687107793817304,2,2,1,2,1,2,2,3,3
EOD_ALL_FEATURES_TOP3,2026-03-27,3,1,2,3,-4.983302659825343,15.03446153936531,-17.74570696771183,2,2,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-03-30,3,0,2,3,-8.090690039427658,13.308939698039376,-16.246124682993305,2,2,2,3,3,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-03-31,3,1,2,3,-1.4718583270778314,16.35266343872401,-12.350536276687349,2,2,2,2,2,2,2,3,3
EOD_ALL_FEATURES_TOP3,2026-04-01,3,1,2,2,13.576702148881994,29.069362599882762,-8.731380734976986,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-04-02,3,1,1,2,-2.7810206193273763,15.776100616811243,-17.063478049240775,1,1,1,1,1,1,1,1,1
EOD_ALL_FEATURES_TOP3,2026-04-03,3,0,1,3,-7.38377319389697,4.322784748699886,-16.96372185104701,1,1,1,1,1,1,1,1,1
EOD_ALL_FEATURES_TOP3,2026-04-06,3,1,3,2,48.304746022709956,54.517243436324684,-6.909952287988008,3,3,3,3,1,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-04-07,3,2,3,1,42.64936197907651,50.636438358603264,-3.352563145163071,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-04-08,3,1,2,2,47.32758367459285,58.0553282967903,-4.265564961217216,3,3,3,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-04-09,3,2,3,2,15.76108104283845,51.36052440254923,-1.8572384140674487,2,2,2,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-04-10,3,1,2,3,7.739458862168576,37.154048587583425,-10.934229074575578,2,2,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-04-13,3,0,1,3,-13.819760299940176,25.842539741607027,-19.445677689681688,2,2,2,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-04-14,3,0,1,3,-11.780001522251888,12.038312025824142,-15.814497978800263,2,2,2,2,2,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-04-15,3,0,1,3,-13.011919847619914,11.771721046485496,-19.548081326393802,2,2,0,2,0,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-04-16,3,0,2,3,2.2493678953431906,13.169517428610064,-9.439605474945695,1,1,2,3,3,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-04-17,3,1,1,2,-8.629249900127512,16.14811441729525,-12.96708764780959,1,1,1,1,1,1,2,2,2
EOD_ALL_FEATURES_TOP3,2026-04-20,3,0,1,3,-0.5042139418116894,24.26328341257779,-11.985730877982808,2,2,3,3,3,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-04-21,3,1,2,2,1.5882457291450838,17.88681832243438,-11.3670710834336,2,2,3,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-04-22,3,0,1,3,-8.023191820469593,5.848279435311357,-12.876218913079681,1,1,1,1,1,1,1,1,1
EOD_ALL_FEATURES_TOP3,2026-04-23,3,0,1,3,-7.405836458224939,15.135826167673327,-9.439755156527296,3,3,2,3,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-04-24,3,2,1,2,23.17057101723759,39.00011206929477,-8.375428885486494,3,3,2,3,2,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-04-27,3,0,1,3,-2.9752758204799687,2.818796652347022,-11.729442355235614,0,0,1,1,0,1,0,1,2
EOD_ALL_FEATURES_TOP3,2026-04-28,3,0,0,3,-11.628040367012686,3.6025153393721108,-18.931322025279226,1,1,1,2,0,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-04-29,3,2,3,1,31.180942172024913,41.9121838472981,-2.237997392861757,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-04-30,3,3,3,0,12.148330071887804,29.077495858951043,1.0561012967971257,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-05-04,3,2,2,2,-5.549037276769419,9.207211943722244,-11.772562466967786,2,2,2,2,1,2,2,2,2
EOD_ALL_FEATURES_TOP3,2026-05-06,3,0,0,3,-14.912748086491925,9.954394490811096,-18.827909337432132,2,2,1,3,1,3,1,3,3
EOD_ALL_FEATURES_TOP3,2026-05-07,3,0,0,3,-17.659610870580025,13.785677525774796,-19.022955094378393,2,2,2,2,2,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-05-08,3,1,1,2,-11.686631686631685,15.323317823317824,-15.946275946275946,2,2,1,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-05-11,3,1,1,3,-11.358720835033987,9.60395972505095,-15.28312992976548,2,2,1,2,1,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-05-12,3,1,1,3,-13.025400305500739,10.159031934136793,-16.37039506493576,2,2,2,2,2,2,1,2,2
EOD_ALL_FEATURES_TOP3,2026-05-13,3,0,0,3,-20.646891549567396,5.264279250107266,-27.247564546537372,2,2,1,2,0,2,0,2,2
EOD_ALL_FEATURES_TOP3,2026-05-14,3,0,2,3,20.260390292338638,30.80365054483937,-19.200484860402856,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-05-15,3,1,2,2,49.79178892629454,64.88897564403078,-10.637571713282094,3,3,2,3,2,3,2,3,3
EOD_ALL_FEATURES_TOP3,2026-05-18,3,0,3,3,14.611188064796872,30.327410154784165,-6.790603905462807,3,3,3,3,3,3,3,3,3
EOD_ALL_FEATURES_TOP3,2026-05-19,3,0,1,3,-0.5604563416950109,24.59626729189097,-24.4944625936397,2,2,1,2,1,3,1,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-02,3,0,0,3,-14.484120691256956,6.190627371259734,-26.946212513178097,2,2,1,2,0,2,0,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-03,3,0,1,3,1.4744217979442986,21.954672088510296,-20.469925875303403,3,3,0,3,1,3,1,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-04,3,0,2,3,4.1526104714762235,22.810733094539145,-16.02890255006505,3,3,2,3,2,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-07,3,0,0,3,-17.750310988712474,1.0134481521699341,-22.018360618101156,1,1,0,1,0,1,1,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-08,3,0,1,3,8.205498749474673,20.44263971043122,-11.520555193174069,2,2,2,2,2,2,2,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-09,3,2,3,1,11.515147160566409,21.560625980428995,-2.480974384931955,3,3,3,3,3,3,3,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-10,3,1,2,2,6.871412218705849,17.707488934414858,-3.418202795536081,1,1,2,2,3,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-11,3,2,0,2,-2.4562634042381015,14.089743421191551,-4.433461622452994,3,3,3,3,3,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-14,3,2,1,3,3.5465354811214858,14.734732371215985,-10.876290249984214,3,3,2,3,2,3,1,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-15,3,0,1,3,-9.394834754243378,3.216928268450188,-12.512492019472324,1,1,1,1,0,1,0,1,1
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-16,3,0,2,3,0.7002858216708133,16.796340949560157,-8.364724759778678,3,3,1,3,1,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-17,3,1,2,2,2.299756955988652,33.34445722003212,-7.124137372969763,1,1,2,2,2,2,2,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-18,3,0,1,3,-7.6243835149274455,23.357572910878137,-15.687105787028576,1,1,2,2,2,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-21,3,0,1,2,-3.1241517437613537,9.483277358098219,-8.329444069687176,2,2,1,2,1,2,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-22,3,1,2,2,-0.7308038111849916,11.729744604055256,-4.0307802914483295,3,3,3,3,2,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-23,3,1,0,2,-3.180909942606639,11.142575839965039,-5.6145073832069565,2,2,2,2,1,2,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-24,3,1,0,3,-6.265184474253959,5.694491844400215,-9.611974088782455,2,2,1,2,2,2,1,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-25,3,0,1,3,0.5763000251279623,7.233394352257271,-12.228849783276432,1,1,2,2,0,2,0,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-28,3,1,1,3,1.3662605650770854,3.714052467118215,-3.4114981901800143,2,2,1,2,1,2,1,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-29,3,0,2,3,17.95805580876093,24.946576772085177,-4.818337024139241,1,1,1,1,1,1,2,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-04-30,3,0,3,3,19.01401221713473,24.533480109167225,-6.35014028799021,1,1,2,2,2,2,2,2,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-02,3,1,3,2,19.31104011706591,28.15330230381411,-3.2372313812967124,3,3,3,3,3,3,3,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-07,3,1,2,2,-5.770773536115613,5.716429544515159,-10.914598580138444,2,2,1,3,2,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-08,3,1,2,2,6.280133610489391,9.788836257495854,-2.658701993219581,1,1,2,2,3,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-09,3,0,2,3,6.682459013640418,8.731262843403384,-5.758418464239379,1,1,2,2,2,2,2,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-12,3,2,3,1,2.7477919647046414,14.779848325963798,-0.8642187438049084,3,3,3,3,3,3,3,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-13,3,2,0,3,-8.309384476562741,3.6586931778621383,-8.605505638704244,3,3,2,3,1,3,1,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-14,3,1,1,3,-0.2760350890099558,8.411798604668268,-10.772696468196179,2,2,2,3,0,3,1,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-15,3,2,3,1,10.017174927908068,21.338505341746863,-8.401742995037228,2,2,2,2,2,2,2,2,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-16,3,1,3,2,-1.6157188656537336,15.24815032954116,-10.547673108148373,2,2,1,2,2,3,3,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-19,3,1,1,2,1.6856091367719295,14.018806559504227,-8.328633511191653,3,3,3,3,2,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-20,3,2,3,1,12.450872427794858,20.990455718835776,-1.0795318341377962,3,3,3,3,3,3,3,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-21,3,1,3,2,3.4107357107881966,18.290838113398568,-3.691299056271402,2,2,3,3,3,3,3,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-22,3,1,2,2,-0.7990205342644128,9.003853206275783,-8.949161975979528,2,2,1,2,2,2,2,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-23,3,2,1,3,-2.403682879352609,8.988461468269845,-4.989906868502418,3,3,3,3,3,3,2,3,3
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-26,3,2,1,3,-5.966987125956699,7.00461876795262,-8.920349621640243,2,2,2,2,2,2,0,2,2
EOD_CONSERVATIVE_TOP1_TOP3,2025-05-27,3,2,2,2,0.8247495583632766,6.301318109798689,-4.716664709864337,3,3,2,3,1,3,1,3,3
