signal_date,signal_month,strategy,strategy_label,selected_stock_count,selected_stock_codes,selected_stock_names,selected_ranks,recent20_risk_state,recent20_risk_reason,no_trade_bad_day,no_trade_reason,top3_stock_codes,top3_stock_names,buy_day,d1_open_return,ret_d1_close,d1_1500_return,d1_high_return,d1_low_return,ret_h5_close,h5_mfe_pct,h5_mae_pct,cum_d5_mfe_pct,cum_d5_mae_pct,d1_1500_exit_13_m2_pct,d1_1500_exit_20_m2_pct,d1_plus1_touch,d1_plus13_touch,d1_plus2_touch,d1_minus2_touch,d1_plus13_before_minus2_1500,d1_minus2_before_plus13_1500,d1_fast_fail,d1_direct_rise,h5_plus2_touch,h5_minus2_touch,cum_d5_plus13_touch,cum_d5_minus2_touch,cum_d5_plus13_before_minus2_by_day,cum_d5_minus2_before_plus13_by_day,cum_d5_same_day_ambiguous,hit_best_of_top3,hit_worst_of_top3,capital_return_h5_close_pct
2025-04-02,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,005930,삼성전자,1,False,sample_not_ready;sample_under_20,False,trade_allowed,005930 | 484810 | 463480,삼성전자 | 티엑스알로보틱스 | 모티브링크,True,-3.313508920985553,-2.1240441801189447,-2.633814783347499,-1.7841971112999122,-3.313508920985553,-9.940526762956669,-1.1045029736618472,-10.11045029736618,-1.1045029736618472,-10.11045029736618,-2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-9.940526762956669
2025-04-17,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,013580,계룡건설,3,False,normal,True,weak_candidates_ge_2,005930 | 098070 | 013580,삼성전자 | 한텍 | 계룡건설,True,3.3617929562433257,28.601921024546417,28.601921024546417,28.601921024546417,2.45464247598719,30.202774813233724,69.42369263607257,2.45464247598719,69.42369263607257,2.45464247598719,1.3,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.202774813233724
2025-04-18,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,005930,삼성전자,1,False,normal,False,trade_allowed,005930 | 098070 | 013580,삼성전자 | 한텍 | 계룡건설,True,-0.3610108303249149,0.0,0.0,1.0830324909747224,-0.5415162454873612,0.5415162454873723,1.8050541516245522,-1.2635379061371799,1.805054151624552,-1.26353790613718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5415162454873723
2025-04-21,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,005930,삼성전자,1,False,normal,False,trade_allowed,005930 | 098070 | 013580,삼성전자 | 한텍 | 계룡건설,True,-0.9025270758122761,-0.7220216606498187,-1.0830324909747335,0.18050541516245744,-1.2635379061371799,0.7220216606498298,1.8050541516245522,-1.2635379061371799,1.805054151624552,-1.26353790613718,-1.0830324909747335,-1.0830324909747335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7220216606498298
2025-04-22,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,005930,삼성전자,1,True,median_h5_close_negative,True,recent20_risk_plus_weak_candidate,005930 | 098070 | 065500,삼성전자 | 한텍 | 오리엔트정공,True,2.1897810218978186,1.642335766423364,1.642335766423364,2.372262773722622,1.2773722627737127,1.8248175182481676,3.1021897810219023,0.7299270072992803,3.1021897810219023,0.7299270072992803,1.3,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.8248175182481676
2025-04-23,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,013580,계룡건설,3,False,normal,True,weak_candidates_ge_2,005930 | 098070 | 013580,삼성전자 | 한텍 | 계룡건설,True,-0.8163265306122436,-0.40816326530612734,-2.244897959183678,8.571428571428562,-8.979591836734691,4.285714285714293,10.000000000000009,-10.408163265306126,10.000000000000009,-10.408163265306126,-2.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.285714285714293
2025-04-24,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,005930,삼성전자,1,False,normal,True,weak_candidates_ge_2,005930 | 098070 | 065500,삼성전자 | 한텍 | 오리엔트정공,True,1.3477088948786964,0.08984725965857088,0.26954177897573484,1.3477088948786964,-0.08984725965858198,-2.425876010781669,1.5274034141958603,-2.605570530098833,1.5274034141958603,-2.605570530098833,1.3,0.26954177897573484,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.425876010781669
2025-04-25,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,065500,오리엔트정공,2,False,normal,True,weak_candidates_ge_2,005930 | 065500 | 382150,삼성전자 | 오리엔트정공 | 온코크로스,True,2.7312775330396555,-11.806167400881062,-11.718061674008807,5.991189427312782,-14.09691629955947,8.105726872246688,9.691629955947146,-19.55947136563877,9.691629955947146,-19.55947136563877,1.3,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.105726872246688
2025-04-28,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,065500,오리엔트정공,2,True,median_h5_close_negative,True,weak_candidates_ge_2;recent20_risk_plus_weak_candidate,005930 | 065500 | 382150,삼성전자 | 오리엔트정공 | 온코크로스,True,-0.1996007984031989,-4.790419161676651,-4.091816367265466,1.3972055888223478,-5.189620758483038,14.57085828343314,26.84630738522955,-8.882235528942118,26.84630738522955,-8.882235528942118,-2.0,-2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,14.57085828343314
2025-04-29,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,065500,오리엔트정공,3,True,median_h5_close_negative,True,recent20_risk_plus_weak_candidate,005930 | 010140 | 065500,삼성전자 | 삼성중공업 | 오리엔트정공,True,13.319458896982317,21.227887617065555,24.557752341311122,26.638917793964612,8.740894901144646,10.50988553590011,32.258064516129025,-4.994797086368363,32.258064516129025,-4.994797086368363,1.3,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.50988553590011
2025-04-30,2025-04,BEST_OF_TOP3_ORACLE,Post-outcome best of top3; reference ceiling only,1,005930,삼성전자,1,False,normal,False,trade_allowed,005930 | 010140 | 065500,삼성전자 | 삼성중공업 | 오리엔트정공,True,-0.8115419296663706,-2.073940486925163,-2.254283137962132,0.0901713255184955,-2.254283137962132,3.877366997294862,3.877366997294862,-2.254283137962132,3.877366997294862,-2.254283137962132,-2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.877366997294862
