strategy_key,strategy_label,strategy_family,group_type,rows,signal_days,date_min,date_max,horizon,direction,threshold_pct,eligible_rows,single_day_touch_rate_pct,cum_touch_rate_pct,close_at_horizon_rate_pct,close_at_horizon_avg_pct,close_at_horizon_median_pct
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+2,plus,1.3,837,64.51612903225806,81.60095579450419,41.21863799283154,0.8710055910745576,0.38510911424902705
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+2,plus,2.0,837,58.30346475507766,74.43249701314217,37.27598566308244,0.8710055910745576,0.38510911424902705
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+2,plus,3.0,837,50.05973715651135,62.96296296296296,31.780167264038234,0.8710055910745576,0.38510911424902705
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+2,minus,-1.0,837,56.86977299880526,72.04301075268818,39.54599761051374,0.8710055910745576,0.38510911424902705
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+2,minus,-2.0,837,47.31182795698925,60.93189964157706,33.811230585424134,0.8710055910745576,0.38510911424902705
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+2,minus,-3.0,837,40.74074074074074,49.58183990442055,26.642771804062125,0.8710055910745576,0.38510911424902705
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,plus,1.0,834,64.14868105515588,88.12949640287769,48.201438848920866,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,plus,1.3,834,62.47002398081535,85.97122302158273,45.68345323741007,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,plus,2.0,834,58.27338129496403,80.45563549160671,41.96642685851319,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,plus,3.0,834,51.798561151079134,70.86330935251799,35.73141486810552,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,minus,-1.0,834,54.07673860911271,75.29976019184652,40.40767386091127,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,minus,-2.0,834,48.6810551558753,65.70743405275779,34.65227817745804,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+3,minus,-3.0,834,40.647482014388494,55.03597122302158,29.256594724220626,1.4295860682808494,0.6402090639176183
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,plus,1.0,831,62.936221419975936,90.01203369434417,46.690734055354994,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,plus,1.3,831,61.73285198555957,88.20697954271961,45.48736462093863,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,plus,2.0,831,58.00240673886883,82.79181708784597,41.15523465703971,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,plus,3.0,831,52.105896510228646,74.36823104693141,36.101083032490976,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,minus,-1.0,831,53.068592057761734,78.45968712394705,42.11793020457281,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,minus,-2.0,831,46.450060168471715,69.79542719614922,36.8231046931408,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+4,minus,-3.0,831,40.794223826714806,59.92779783393502,31.528279181708786,1.7962744395294898,0.45662100456620447
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,plus,1.0,828,60.7487922705314,90.70048309178745,46.85990338164252,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,plus,1.3,828,59.05797101449275,89.3719806763285,44.806763285024154,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,plus,2.0,828,55.31400966183575,84.42028985507247,41.78743961352657,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,plus,3.0,828,51.328502415458935,77.65700483091787,37.92270531400966,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,minus,-1.0,828,52.29468599033817,80.43478260869566,43.35748792270531,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,minus,-2.0,828,46.85990338164252,71.73913043478261,38.04347826086957,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+5,minus,-3.0,828,42.391304347826086,62.56038647342995,33.69565217391305,1.7931880080109361,0.4144128795945279
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,plus,1.0,256,73.046875,73.046875,39.453125,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,plus,1.3,256,67.96875,67.96875,34.765625,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,plus,2.0,256,55.46875,55.46875,29.296875,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,plus,3.0,256,38.28125,38.28125,24.21875,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,minus,-1.0,256,54.6875,54.6875,32.03125,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,minus,-2.0,256,42.96875,42.96875,24.21875,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1,minus,-3.0,256,31.25,31.25,15.234375,0.7826047483841727,0.2936266875467885
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,plus,1.0,253,68.77470355731225,83.00395256916995,46.6403162055336,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,plus,1.3,253,64.42687747035573,78.26086956521739,44.26877470355731,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,plus,2.0,253,56.916996047430835,69.1699604743083,38.73517786561265,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,plus,3.0,253,46.6403162055336,53.75494071146245,32.015810276679844,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,minus,-1.0,253,46.6403162055336,61.6600790513834,31.225296442687743,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,minus,-2.0,253,36.36363636363637,49.80237154150198,25.691699604743086,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+2,minus,-3.0,253,30.039525691699602,38.3399209486166,17.786561264822133,1.70690020776098,0.7150153217568844
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,plus,1.0,250,64.4,86.8,50.4,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,plus,1.3,250,62.0,82.8,48.0,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,plus,2.0,250,57.99999999999999,75.6,45.2,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,plus,3.0,250,50.8,62.0,38.800000000000004,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,minus,-1.0,250,44.800000000000004,66.4,34.0,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,minus,-2.0,250,38.4,55.60000000000001,28.000000000000004,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+3,minus,-3.0,250,28.799999999999997,42.8,21.2,2.7850384636665404,1.0403158769742293
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,plus,1.0,247,65.58704453441295,88.66396761133603,51.821862348178136,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,plus,1.3,247,63.1578947368421,85.02024291497976,49.797570850202426,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,plus,2.0,247,57.89473684210527,77.7327935222672,47.368421052631575,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,plus,3.0,247,51.821862348178136,66.39676113360325,42.10526315789473,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,minus,-1.0,247,43.7246963562753,70.44534412955466,34.41295546558704,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,minus,-2.0,247,35.62753036437247,59.51417004048582,27.93522267206478,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+4,minus,-3.0,247,27.93522267206478,46.558704453441294,21.86234817813765,3.389478331437658,1.2727272727272698
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,plus,1.0,244,65.98360655737704,90.1639344262295,55.32786885245902,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,plus,1.3,244,64.34426229508196,87.70491803278688,52.459016393442624,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,plus,2.0,244,59.42622950819673,80.73770491803278,49.18032786885246,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,plus,3.0,244,57.786885245901644,71.72131147540983,45.90163934426229,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,minus,-1.0,244,39.75409836065574,72.54098360655738,31.967213114754102,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,minus,-2.0,244,32.78688524590164,60.65573770491803,26.229508196721312,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+5,minus,-3.0,244,27.049180327868854,47.950819672131146,21.311475409836063,4.214896012941901,1.8457961274316426
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,1.0,275,71.63636363636363,71.63636363636363,41.45454545454545,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,1.3,275,67.27272727272727,67.27272727272727,37.81818181818182,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,2.0,275,56.36363636363636,56.36363636363636,32.0,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,3.0,275,43.63636363636363,43.63636363636363,27.636363636363637,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,minus,-1.0,275,59.27272727272728,59.27272727272728,32.0,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,minus,-2.0,275,44.72727272727273,44.72727272727273,23.636363636363637,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1,minus,-3.0,275,32.72727272727273,32.72727272727273,17.454545454545457,1.239390206167488,0.5067567567567544
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,1.0,275,70.18181818181817,82.9090909090909,48.0,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,1.3,275,66.18181818181819,78.54545454545455,45.45454545454545,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,2.0,275,58.54545454545455,70.18181818181817,40.72727272727273,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,3.0,275,50.18181818181818,58.54545454545455,35.27272727272727,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,minus,-1.0,275,47.27272727272727,65.45454545454545,30.909090909090907,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,minus,-2.0,275,38.90909090909091,53.090909090909086,25.09090909090909,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+2,minus,-3.0,275,32.72727272727273,41.45454545454545,19.636363636363637,2.27328455105709,0.79155672823219
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,1.0,275,67.63636363636364,86.9090909090909,54.18181818181819,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,1.3,275,65.81818181818181,83.63636363636363,52.0,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,2.0,275,62.54545454545455,78.54545454545455,46.54545454545455,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,3.0,275,54.90909090909091,68.0,40.36363636363636,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,minus,-1.0,275,43.63636363636363,69.45454545454545,32.36363636363636,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,minus,-2.0,275,37.81818181818182,58.18181818181818,27.27272727272727,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+3,minus,-3.0,275,30.545454545454547,45.45454545454545,22.181818181818183,3.2561297488684353,1.642335766423364
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,1.0,275,65.81818181818181,88.0,53.090909090909086,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,1.3,275,64.72727272727272,85.45454545454545,51.63636363636363,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,2.0,275,60.36363636363637,80.36363636363636,47.27272727272727,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,3.0,275,54.18181818181819,71.27272727272728,44.0,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,minus,-1.0,275,44.72727272727273,73.45454545454545,35.63636363636364,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,minus,-2.0,275,37.81818181818182,62.909090909090914,29.818181818181817,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+4,minus,-3.0,275,31.636363636363633,49.09090909090909,25.818181818181817,3.978898172686399,1.634320735444339
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,1.0,275,64.36363636363637,89.45454545454545,52.72727272727272,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,1.3,275,62.54545454545455,87.63636363636364,50.90909090909091,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,2.0,275,57.09090909090909,82.9090909090909,48.36363636363637,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,3.0,275,55.63636363636364,76.0,46.18181818181818,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,minus,-1.0,275,43.27272727272727,75.63636363636364,35.27272727272727,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,minus,-2.0,275,36.72727272727273,64.36363636363637,28.363636363636363,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+5,minus,-3.0,275,32.36363636363636,51.272727272727266,23.636363636363637,4.8132060689951,1.5458937198067568
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,1.0,275,71.63636363636363,71.63636363636363,36.0,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,1.3,275,64.72727272727272,64.72727272727272,33.09090909090909,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,2.0,275,52.72727272727272,52.72727272727272,26.90909090909091,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,plus,3.0,275,37.09090909090909,37.09090909090909,20.0,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,minus,-1.0,275,51.63636363636363,51.63636363636363,33.81818181818182,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,minus,-2.0,275,41.45454545454545,41.45454545454545,22.90909090909091,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1,minus,-3.0,275,29.818181818181817,29.818181818181817,15.636363636363637,0.2886825218028111,0.19065776930409228
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,1.0,275,65.45454545454545,81.0909090909091,42.90909090909091,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,1.3,275,62.54545454545455,75.27272727272727,40.72727272727273,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,2.0,275,52.72727272727272,65.81818181818181,34.909090909090914,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,plus,3.0,275,42.90909090909091,52.36363636363637,29.454545454545457,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,minus,-1.0,275,47.63636363636364,61.45454545454545,33.81818181818182,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,minus,-2.0,275,38.90909090909091,50.54545454545455,27.27272727272727,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+2,minus,-3.0,275,31.272727272727273,36.72727272727273,18.90909090909091,0.7933590673888139,0.5253940455341555
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,1.0,275,63.63636363636363,85.81818181818181,49.81818181818182,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,1.3,275,61.09090909090909,81.45454545454545,46.54545454545455,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,2.0,275,56.00000000000001,74.18181818181819,43.27272727272727,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,plus,3.0,275,49.45454545454545,62.18181818181818,36.36363636363637,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,minus,-1.0,275,46.18181818181818,65.81818181818181,34.54545454545455,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,minus,-2.0,275,40.72727272727273,57.09090909090909,27.27272727272727,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+3,minus,-3.0,275,28.000000000000004,41.45454545454545,20.0,1.7956372753012437,0.9564293304994642
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,1.0,275,63.63636363636363,89.81818181818181,52.0,2.660696800884207,1.4925373134328401
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,1.3,275,62.18181818181818,85.45454545454545,50.90909090909091,2.660696800884207,1.4925373134328401
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,2.0,275,57.45454545454546,77.45454545454545,46.18181818181818,2.660696800884207,1.4925373134328401
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,plus,3.0,275,50.18181818181818,67.63636363636364,41.81818181818181,2.660696800884207,1.4925373134328401
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,minus,-1.0,275,44.72727272727273,69.81818181818183,34.909090909090914,2.660696800884207,1.4925373134328401
