strategy_key,strategy_label,strategy_family,group_type,rows,signal_days,date_min,date_max,horizon,plus_threshold_pct,minus_threshold_pct,eligible_rows,up_touch_rate_pct,down_touch_rate_pct,both_up_and_down_touch_rate_pct,up_then_close_negative_rate_pct,up_then_close_below_target_rate_pct,up_then_close_below_minus_threshold_rate_pct,final_d5_close_plus_rate_pct,final_d5_close_minus_rate_pct,d5_close_avg_pct,d5_close_median_pct
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+1~D+5,2.0,-1.0,828,84.42028985507247,80.43478260869566,64.97584541062803,33.45410628019324,42.632850241545896,30.434782608695656,41.78743961352657,43.35748792270531,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+1~D+5,2.0,-2.0,828,84.42028985507247,71.73913043478261,57.00483091787439,33.45410628019324,42.632850241545896,26.932367149758452,41.78743961352657,38.04347826086957,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+1~D+5,2.0,-3.0,828,84.42028985507247,62.56038647342995,49.033816425120776,33.45410628019324,42.632850241545896,23.67149758454106,41.78743961352657,33.69565217391305,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+1~D+5,3.0,-1.0,828,77.65700483091787,80.43478260869566,58.93719806763285,28.381642512077292,39.73429951690821,25.724637681159418,37.92270531400966,43.35748792270531,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+1~D+5,3.0,-2.0,828,77.65700483091787,71.73913043478261,51.328502415458935,28.381642512077292,39.73429951690821,22.705314009661837,37.92270531400966,38.04347826086957,1.7931880080109361,0.4144128795945279
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,base,843,281,2025-04-02,2026-05-28,D+1~D+5,3.0,-3.0,828,77.65700483091787,62.56038647342995,44.32367149758454,28.381642512077292,39.73429951690821,20.169082125603865,37.92270531400966,33.69565217391305,1.7931880080109361,0.4144128795945279
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,1.0,-1.0,244,90.1639344262295,72.54098360655738,62.704918032786885,29.098360655737704,34.83606557377049,23.36065573770492,55.32786885245902,31.967213114754102,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,1.0,-2.0,244,90.1639344262295,60.65573770491803,50.81967213114754,29.098360655737704,34.83606557377049,18.852459016393443,55.32786885245902,26.229508196721312,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,1.0,-3.0,244,90.1639344262295,47.950819672131146,39.34426229508197,29.098360655737704,34.83606557377049,15.573770491803279,55.32786885245902,21.311475409836063,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,1.3,-1.0,244,87.70491803278688,72.54098360655738,60.245901639344254,26.639344262295083,35.24590163934426,22.131147540983605,52.459016393442624,31.967213114754102,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,1.3,-2.0,244,87.70491803278688,60.65573770491803,48.77049180327869,26.639344262295083,35.24590163934426,18.442622950819672,52.459016393442624,26.229508196721312,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,1.3,-3.0,244,87.70491803278688,47.950819672131146,38.114754098360656,26.639344262295083,35.24590163934426,15.573770491803279,52.459016393442624,21.311475409836063,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,2.0,-1.0,244,80.73770491803278,72.54098360655738,53.68852459016394,22.131147540983605,31.557377049180328,18.0327868852459,49.18032786885246,31.967213114754102,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,2.0,-2.0,244,80.73770491803278,60.65573770491803,43.85245901639344,22.131147540983605,31.557377049180328,16.39344262295082,49.18032786885246,26.229508196721312,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,2.0,-3.0,244,80.73770491803278,47.950819672131146,35.24590163934426,22.131147540983605,31.557377049180328,14.344262295081966,49.18032786885246,21.311475409836063,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,3.0,-1.0,244,71.72131147540983,72.54098360655738,47.13114754098361,16.39344262295082,25.81967213114754,12.704918032786885,45.90163934426229,31.967213114754102,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,3.0,-2.0,244,71.72131147540983,60.65573770491803,37.295081967213115,16.39344262295082,25.81967213114754,11.065573770491802,45.90163934426229,26.229508196721312,4.214896012941901,1.8457961274316426
EOD_AND_V3_C_AND_D_OVERLAP,EOD ∩ V3-C ∩ V3-D,overlap,overlap,259,200,2025-04-02,2026-05-28,D+1~D+5,3.0,-3.0,244,71.72131147540983,47.950819672131146,29.918032786885245,16.39344262295082,25.81967213114754,10.245901639344263,45.90163934426229,21.311475409836063,4.214896012941901,1.8457961274316426
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.0,-1.0,275,89.45454545454545,75.63636363636364,65.0909090909091,31.272727272727273,36.72727272727273,25.454545454545453,52.72727272727272,35.27272727272727,4.8132060689951,1.5458937198067568
