strategy_key,strategy_label,strategy_family,rows,complete_d1_rows,complete_d5_rows,signal_days,date_min,date_max,d1_plus1_rate_pct,d1_plus13_rate_pct,d1_plus2_rate_pct,d1_plus3_rate_pct,d1_minus1_rate_pct,d1_minus2_rate_pct,d1_minus3_rate_pct,cum_d1d5_plus1_rate_pct,cum_d1d5_plus13_rate_pct,cum_d1d5_plus2_rate_pct,cum_d1d5_plus3_rate_pct,cum_d1d5_minus1_rate_pct,cum_d1d5_minus2_rate_pct,cum_d1d5_minus3_rate_pct,plus13_before_minus2_d1_rate_pct,minus2_before_plus13_d1_rate_pct,plus13_before_minus2_d5_rate_pct,minus2_before_plus13_d5_rate_pct,same_day_ambiguous_d5_rate_pct,d5_avg_return_pct,d5_median_return_pct,d5_win_rate_pct,avg_mfe_d1d5_pct,avg_mae_d1d5_pct,common_window,common_start,common_end
V3_D_V2_CONFIRM,V3-D V2 확인,V3,180,180,180,60,2026-02-23,2026-05-20,75.55555555555556,71.66666666666667,61.111111111111114,50.55555555555556,59.44444444444444,48.888888888888886,36.666666666666664,92.22222222222223,90.55555555555556,86.11111111111111,81.11111111111111,81.66666666666667,73.88888888888889,62.22222222222222,47.77777777777778,25.0,49.44444444444444,25.555555555555554,25.0,13.5047230395127,0.9507967337521351,53.333333333333336,23.978180277765254,0.17669657534242764,latest_60_common_complete_d5_days,2026-02-23,2026-05-20
V3_C_RISK_CONTROL,V3-C 리스크,V3,180,180,180,60,2026-02-23,2026-05-20,76.66666666666667,74.44444444444444,66.66666666666666,57.77777777777777,63.33333333333333,51.11111111111111,40.0,93.33333333333333,92.77777777777779,91.66666666666666,87.77777777777777,83.88888888888889,73.88888888888889,64.44444444444444,46.666666666666664,23.333333333333332,47.77777777777778,23.88888888888889,28.333333333333332,9.911350122428047,0.617309642948527,52.22222222222223,22.29320684370479,-3.33993247119603,latest_60_common_complete_d5_days,2026-02-23,2026-05-20
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,180,180,180,60,2026-02-23,2026-05-20,78.33333333333333,75.0,68.88888888888889,61.66666666666667,75.55555555555556,68.33333333333333,59.44444444444444,90.0,89.44444444444444,87.77777777777777,86.66666666666667,87.77777777777777,82.77777777777777,80.0,31.666666666666664,25.0,31.666666666666664,25.0,43.333333333333336,2.6367164794036375,-2.1663677948508098,41.66666666666667,17.68008544781321,-10.588769127599504,latest_60_common_complete_d5_days,2026-02-23,2026-05-20
