strategy_key,strategy_label,strategy_family,rows,complete_d1_rows,complete_d5_rows,signal_days,date_min,date_max,d1_plus1_rate_pct,d1_plus13_rate_pct,d1_plus2_rate_pct,d1_plus3_rate_pct,d1_minus1_rate_pct,d1_minus2_rate_pct,d1_minus3_rate_pct,cum_d1d5_plus1_rate_pct,cum_d1d5_plus13_rate_pct,cum_d1d5_plus2_rate_pct,cum_d1d5_plus3_rate_pct,cum_d1d5_minus1_rate_pct,cum_d1d5_minus2_rate_pct,cum_d1d5_minus3_rate_pct,plus13_before_minus2_d1_rate_pct,minus2_before_plus13_d1_rate_pct,plus13_before_minus2_d5_rate_pct,minus2_before_plus13_d5_rate_pct,same_day_ambiguous_d5_rate_pct,d5_avg_return_pct,d5_median_return_pct,d5_win_rate_pct,avg_mfe_d1d5_pct,avg_mae_d1d5_pct,common_window,common_start,common_end
V3_D_V2_CONFIRM,V3-D V2 확인,V3,60,60,60,20,2026-04-21,2026-05-20,76.66666666666667,73.33333333333333,66.66666666666666,55.00000000000001,66.66666666666666,55.00000000000001,36.666666666666664,95.0,95.0,93.33333333333333,90.0,88.33333333333333,83.33333333333334,66.66666666666666,43.333333333333336,25.0,43.333333333333336,25.0,31.666666666666664,4.60834995104499,0.0778816199376919,50.0,14.45077890764696,-6.460082917873527,latest_20_common_complete_d5_days,2026-04-21,2026-05-20
V3_C_RISK_CONTROL,V3-C 리스크,V3,60,60,60,20,2026-04-21,2026-05-20,81.66666666666667,78.33333333333333,73.33333333333333,63.33333333333333,66.66666666666666,55.00000000000001,38.333333333333336,98.33333333333333,98.33333333333333,98.33333333333333,95.0,90.0,81.66666666666667,66.66666666666666,45.0,21.666666666666668,45.0,21.666666666666668,33.33333333333333,5.84019642645054,0.0,48.333333333333336,17.857720971892515,-6.815778702439571,latest_20_common_complete_d5_days,2026-04-21,2026-05-20
EOD_ACTIVE_WATCH_LATEST_TOP3,현재 EOD웹훅 Top3,baseline,60,60,60,20,2026-04-21,2026-05-20,73.33333333333333,70.0,65.0,63.33333333333333,76.66666666666667,68.33333333333333,63.33333333333333,88.33333333333333,86.66666666666667,83.33333333333334,83.33333333333334,91.66666666666666,81.66666666666667,80.0,31.666666666666664,30.0,31.666666666666664,30.0,38.333333333333336,2.327124345035766,-3.504455610460278,35.0,17.926059075349936,-10.33761358757187,latest_20_common_complete_d5_days,2026-04-21,2026-05-20
