version_key,version_label_ko,sample_n,days_with_pick,green,yellow,orange,red,avg_score,plus3_first_rate,minus3_first_rate,plus3_touch_rate,minus3_touch_rate,plus5_touch_rate,minus5_touch_rate,avg_max_up,avg_max_down,avg_d1_close,median_d1_close,avg_lunch_1200,median_lunch_1200,green_rate,yellow_rate,orange_rate,red_rate
HYBRID_D0_RISK_FILTER,하이브리드 위험필터,759,253,371,9,12,367,-0.03689064558629776,0.5564409030544488,0.398406374501992,0.7144754316069057,0.5365205843293492,0.5205843293492696,0.3665338645418327,8.307506107423343,-4.641908384214812,0.6099715612919677,0.3518097937410647,0.36045147234803354,0.23754175318226878,0.4888010540184453,0.011857707509881422,0.015810276679841896,0.48353096179183136
V2,현행 V2,753,251,242,0,0,511,-2.235059760956175,0.5444887118193891,0.4555112881806109,0.8167330677290837,0.7529880478087649,0.7264276228419655,0.6162018592297477,14.8444123260287,-8.450783376231216,0.4476375833641716,-0.6353240152477735,0.5453173035799265,-0.41782729805014407,0.32138114209827356,0.0,0.0,0.6786188579017264
