d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score,entry_price_1500,signal_trading_value_to_1500_eok,source_universe,selection_feature_scope,v2_score_total_100,v2_candle_score,v2_pullback_score,v2_liquidity_score,v2_risk_penalty_norm,v2_amount_limit_pass,v2_volume_filter_pass,v2_change_filter_pass,v2_valid,source_model_key,source_model_label,source_rank
2025-05-08,098460,고영,KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,COMMON,14350,17880,14270,17400,15680513,14310.0,21.59329140461217,2728.409262,10.029935948672971,12.859294981567777,0.1329639889196676,0.0221606648199446,25.29782761037141,14.0,9.0,2025-05-13,3,False,16910.0,True,17520.0,2025-05-13 15:00:00,6068642.0,77.77777777777777,361,3.6073329390893027,0.6896551724137945,-2.0134228187919434,38.7018077788654,False,False,True,88.5,17520.0,1063.2260784,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,84.586043,0.870566,0.922483,0.817955,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-02,226590,엠디바이스,KOSDAQ,전자부품 제조업,반도체기억장치,COMMON,11670,13280,11600,12700,12356325,11460.0,10.82024432809774,1569.253275,5.887906098659097,7.00444555175956,0.34523809523809523,0.041666666666666664,14.482758620689657,24.0,12.0,2025-05-13,5,False,13430.0,True,13820.0,2025-05-13 15:00:00,2609573.0,50.0,361,2.903946388682055,8.818897637795287,4.06626506024097,21.119329574124993,False,False,True,48.0,13820.0,360.6429886,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.876395,0.807717,0.742836,0.697847,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-04-25,009830,한화솔루션,KOSPI,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",COMMON,28500,30850,28200,29800,10812131,27100.0,9.963099630996307,3222.015038,4.996755290987686,6.538044701284225,0.39622641509433965,0.11320754716981132,9.397163120567376,22.0,5.0,2025-05-13,9,False,32800.0,True,33750.0,2025-05-13 15:00:00,3409955.0,46.15384615384615,361,2.8963414634146423,13.25503355704698,9.400324149108584,31.53823237990735,False,False,True,57.0,33750.0,1150.8598125,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.321998,0.747517,0.727251,0.854064,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-08,098460,고영,KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,COMMON,14350,17880,14270,17400,15680513,14310.0,21.59329140461217,2728.409262,10.029935948672971,12.859294981567777,0.1329639889196676,0.0221606648199446,25.29782761037141,14.0,9.0,2025-05-14,4,False,17610.0,True,17700.0,2025-05-14 15:00:00,3863476.0,47.368421052631575,361,0.5110732538330387,1.724137931034475,-1.0067114093959773,24.63870920549602,False,False,True,84.25,17700.0,683.835252,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,81.190389,0.935283,0.843384,0.817955,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-02,226590,엠디바이스,KOSDAQ,전자부품 제조업,반도체기억장치,COMMON,11670,13280,11600,12700,12356325,11460.0,10.82024432809774,1569.253275,5.887906098659097,7.00444555175956,0.34523809523809523,0.041666666666666664,14.482758620689657,24.0,12.0,2025-05-14,6,False,13790.0,True,13550.0,2025-05-14 15:00:00,1083727.0,38.46153846153846,361,-1.7403915881073262,6.692913385826782,2.033132530120474,8.770625570305086,False,False,False,43.75,13550.0,146.8450085,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.876395,0.807717,0.742836,0.697847,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-04-25,009830,한화솔루션,KOSPI,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",COMMON,28500,30850,28200,29800,10812131,27100.0,9.963099630996307,3222.015038,4.996755290987686,6.538044701284225,0.39622641509433965,0.11320754716981132,9.397163120567376,22.0,5.0,2025-05-14,10,False,33700.0,True,37250.0,2025-05-14 15:00:00,7203083.0,41.66666666666667,361,10.534124629080122,25.0,20.745542949756878,66.62038223547236,False,False,True,56.75,37250.0,2683.1484175,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.321998,0.747517,0.727251,0.854064,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-08,098460,고영,KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,COMMON,14350,17880,14270,17400,15680513,14310.0,21.59329140461217,2728.409262,10.029935948672971,12.859294981567777,0.1329639889196676,0.0221606648199446,25.29782761037141,14.0,9.0,2025-05-15,5,False,18200.0,True,17280.0,2025-05-15 15:00:00,3258006.0,60.0,361,-5.054945054945059,-0.6896551724137945,-3.3557046979865723,20.777419718347225,False,False,True,84.0,17280.0,562.9834368,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,85.697686,0.784276,0.972052,0.817955,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-02,226590,엠디바이스,KOSDAQ,전자부품 제조업,반도체기억장치,COMMON,11670,13280,11600,12700,12356325,11460.0,10.82024432809774,1569.253275,5.887906098659097,7.00444555175956,0.34523809523809523,0.041666666666666664,14.482758620689657,24.0,12.0,2025-05-15,7,False,13550.0,True,13620.0,2025-05-15 15:00:00,1254833.0,40.0,360,0.5166051660516535,7.244094488188968,2.5602409638554313,10.155390053272312,False,False,True,47.5,13620.0,170.9082546,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.876395,0.807717,0.742836,0.697847,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-13,476040,오가노이드사이언스,KOSDAQ,자연과학 및 공학 연구개발업,"오가노이드 기반 재생치료제, 오가노이드 기반 신소재평가 솔루션",COMMON,30600,39000,28800,36400,10897028,30450.0,19.54022988505748,3966.518192,0.7537682870222179,0.8644685242703237,0.2549019607843137,0.17647058823529413,35.41666666666667,23.0,3.0,2025-05-15,2,False,36200.0,True,38150.0,2025-05-15 15:00:00,4589241.0,58.791208791208796,361,5.386740331491713,4.807692307692313,-2.179487179487183,42.11461143350279,False,False,True,70.75,38150.0,1750.7954415,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,72.088576,0.768101,0.691376,0.899205,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-08,098460,고영,KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,COMMON,14350,17880,14270,17400,15680513,14310.0,21.59329140461217,2728.409262,10.029935948672971,12.859294981567777,0.1329639889196676,0.0221606648199446,25.29782761037141,14.0,9.0,2025-05-16,6,False,17250.0,True,18200.0,2025-05-16 15:00:00,6716205.0,51.42857142857142,361,5.507246376811592,4.597701149425282,1.7897091722595126,42.831538738560404,False,False,True,67.75,18200.0,1222.34931,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.794735,1.0,0.764286,0.817955,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-15,376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,장기 재생 플랫폼,COMMON,16920,21450,16800,21450,25842912,16510.0,29.921259842519675,5543.304624,1.0230943191817845,1.4305491617860944,0.0,0.025806451612903226,27.67857142857143,5.0,3.0,2025-05-16,1,False,21450.0,True,20950.0,2025-05-16 15:00:00,13834507.0,38.888888888888886,361,-2.33100233100233,-2.33100233100233,-2.33100233100233,53.53308094691496,False,False,True,81.0,20950.0,2898.3292165,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,70.235952,0.85015,0.732555,0.971884,0.35,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-02,058860,KTis,KOSPI,기타 정보 서비스업,"114전화번호안내, 고객센터",COMMON,2545,3060,2545,2895,21974641,2555.0,13.307240704500977,636.16585695,156.9884655350215,182.90851687010473,0.32038834951456313,0.0,20.23575638506876,9.0,37.0,2025-05-16,8,False,2845.0,True,2905.0,2025-05-16 15:00:00,700788.0,53.846153846153854,346,2.108963093145877,0.3454231433505983,-5.065359477124187,3.18907598991037,False,False,False,62.25,2905.0,20.3578914,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,68.220164,0.52528,0.837722,0.501785,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-08,098460,고영,KOSDAQ,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,COMMON,14350,17880,14270,17400,15680513,14310.0,21.59329140461217,2728.409262,10.029935948672971,12.859294981567777,0.1329639889196676,0.0221606648199446,25.29782761037141,14.0,9.0,2025-05-19,7,False,18200.0,True,16940.0,2025-05-19 15:00:00,2062825.0,25.000000000000014,361,-6.923076923076921,-2.643678160919538,-5.2572706935123055,13.155341282520542,False,False,True,63.5,16940.0,349.442555,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.850628,0.662033,0.822643,0.817955,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-16,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,32450,34750,31900,34300,17619218,31950.0,7.355242566510167,6043.391774,2.415911443728841,2.9572336609318963,0.15789473684210525,0.19298245614035087,8.934169278996865,8.0,1.0,2025-05-19,1,False,34300.0,True,34650.0,2025-05-19 15:00:00,8786842.0,45.45454545454546,361,1.0204081632652962,1.0204081632652962,-0.2877697841726645,49.87078314145384,True,False,True,100.0,34650.0,3044.640753,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,72.613281,0.890142,0.638958,0.99064,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-08,059210,메타바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",COMMON,4695,6020,4695,5760,24807339,4635.0,24.271844660194162,1428.9027264,100.49501025819374,123.22692065623768,0.19622641509433963,0.0,28.221512247071352,5.0,20.0,2025-05-19,7,False,5520.0,True,6020.0,2025-05-19 15:00:00,9500009.0,55.0,360,9.05797101449275,4.513888888888884,0.0,38.295155316739134,False,False,True,67.5,6020.0,571.9005418,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,68.335295,0.959552,0.764286,0.677501,0.5,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-15,450950,아스테라시스,KOSDAQ,의료용 기기 제조업,"피부 미용의료기기 제조, 판매",COMMON,9950,12170,9850,11810,12495490,9990.0,18.218218218218208,1475.717369,30.380081367772146,37.98304700458025,0.15517241379310345,0.04310344827586207,23.553299492385786,14.0,14.0,2025-05-20,3,False,11260.0,True,11670.0,2025-05-20 15:00:00,1719972.0,63.15789473684211,361,3.6412078152753047,-1.185436071126167,-4.108463434675436,13.764742319028706,False,False,True,70.5,11670.0,200.7207324,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,79.424492,0.731359,0.912906,0.684502,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-16,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,1830,2170,1823,2060,73062896,1821.0,13.124656781987909,1505.0956576,17.243129678158155,18.64976671936769,0.3170028818443804,0.020172910662824207,19.034558420186507,2.0,18.0,2025-05-20,2,False,2020.0,True,2190.0,2025-05-20 15:00:00,43065896.0,46.666666666666664,360,8.415841584158423,6.310679611650483,0.9216589861751112,58.94359292848178,False,False,True,58.75,2190.0,943.1431224,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.112205,0.853872,0.764286,0.688782,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-14,459510,나우로보틱스,KOSDAQ,특수 목적용 기계 제조업,산업용로봇 및 로봇자동화시스템,COMMON,23350,26700,21050,25050,21748843,20550.0,21.897810218978098,5448.0851715,1.868930917437604,2.918701515304018,0.2920353982300885,0.40707964601769914,26.840855106888363,5.0,3.0,2025-05-20,4,False,22400.0,True,27150.0,2025-05-20 15:00:00,15050006.0,30.0,359,21.20535714285714,8.383233532934131,1.6853932584269593,69.1991109596037,False,False,False,52.25,27150.0,4086.076629,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,72.18832,0.875719,0.641343,0.968122,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-19,084650,랩지노믹스,KOSDAQ,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품,COMMON,2280,2680,2230,2550,55683013,2145.0,18.881118881118873,1419.9168315,73.87779525189698,85.87903838448098,0.28888888888888886,0.1111111111111111,20.179372197309416,3.0,9.0,2025-05-21,2,False,2505.0,True,2635.0,2025-05-21 15:00:00,23747044.0,58.82352941176471,361,5.189620758483038,3.3333333333333437,-1.6791044776119368,42.646837375700194,False,False,True,70.75,2635.0,625.7346094,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,79.18195,0.77053,0.896215,0.676131,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-20,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,2020,2240,2020,2180,45297454,2020.0,7.920792079207928,987.4844972,5.49341084725114,6.034051962930681,0.2727272727272727,0.0,10.891089108910892,2.0,23.0,2025-05-21,1,False,2180.0,True,2165.0,2025-05-21 15:00:00,13290262.0,75.0,361,-0.6880733944954143,-0.6880733944954143,-3.3482142857142905,29.339975708126996,True,False,True,74.0,2165.0,287.7341723,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.725264,0.603204,0.898473,0.597265,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-20,459510,나우로보틱스,KOSDAQ,특수 목적용 기계 제조업,산업용로봇 및 로봇자동화시스템,COMMON,22450,29100,20800,25750,16167859,22400.0,14.955357142857139,4163.2236925,1.6112855351329933,2.0958226583687427,0.4036144578313253,0.19879518072289157,39.90384615384615,13.0,5.0,2025-05-21,1,False,25750.0,True,28200.0,2025-05-21 15:00:00,14980357.0,47.99999999999999,357,9.514563106796125,9.514563106796125,-3.0927835051546393,92.65516850437649,False,False,True,66.0,28200.0,4224.460674,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.199339,0.579266,0.841763,0.909715,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-08,059210,메타바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",COMMON,4695,6020,4695,5760,24807339,4635.0,24.271844660194162,1428.9027264,100.49501025819374,123.22692065623768,0.19622641509433963,0.0,28.221512247071352,5.0,20.0,2025-05-22,10,False,6080.0,True,5840.0,2025-05-22 15:00:00,1613948.0,36.36363636363636,361,-3.9473684210526327,1.388888888888884,-2.9900332225913595,6.505929555765736,False,False,False,78.75,5840.0,94.2545632,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,78.420724,0.767335,0.999217,0.677501,0.5,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-21,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,38650,39300,37100,39100,17374970,37200.0,5.107526881720426,6793.61327,1.9751429394940772,2.5653953307159294,0.09090909090909091,0.7045454545454546,5.929919137466308,8.0,1.0,2025-05-22,1,False,39100.0,True,38250.0,2025-05-22 15:00:00,9409296.0,45.45454545454546,361,-2.1739130434782594,-2.1739130434782594,-2.6717557251908386,54.154315086587204,True,False,True,86.0,38250.0,3599.05572,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,74.578568,0.702927,0.737494,1.0,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-21,459510,나우로보틱스,KOSDAQ,특수 목적용 기계 제조업,산업용로봇 및 로봇자동화시스템,COMMON,25250,30750,25200,28500,15364425,25750.0,10.679611650485432,4378.861125,1.4338289239806439,1.9651094897588552,0.40540540540540543,0.009009009009009009,22.023809523809522,11.0,2.0,2025-05-22,1,False,28500.0,True,29650.0,2025-05-22 15:00:00,9452219.0,47.61904761904762,359,4.035087719298236,4.035087719298236,-3.577235772357723,61.520161021320355,False,False,True,66.0,29650.0,2802.5829335,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,71.088796,0.522548,0.760403,0.920681,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-20,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,2020,2240,2020,2180,45297454,2020.0,7.920792079207928,987.4844972,5.49341084725114,6.034051962930681,0.2727272727272727,0.0,10.891089108910892,2.0,23.0,2025-05-23,3,False,2100.0,True,2380.0,2025-05-23 15:00:00,146803048.0,38.46153846153846,360,13.33333333333333,9.174311926605494,6.25,324.0867533084751,True,False,False,49.5,2380.0,3493.9125424,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,69.775647,0.818446,0.690118,0.597265,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-22,011000,진원생명과학,KOSPI,의약품 제조업,플라스미드,COMMON,2590,3365,2575,3365,16521974,2590.0,29.922779922779917,555.9644251,8.277013159805344,11.133517711568226,0.0,0.0189873417721519,30.679611650485437,7.0,48.0,2025-05-23,1,False,3365.0,True,3640.0,2025-05-23 15:00:00,41657050.0,70.83333333333333,359,8.172362555720646,8.172362555720646,8.172362555720646,252.13119207184326,False,False,False,42.0,3640.0,1516.31662,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,66.95661,1.0,0.764286,0.472524,0.5,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-21,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,38650,39300,37100,39100,17374970,37200.0,5.107526881720426,6793.61327,1.9751429394940772,2.5653953307159294,0.09090909090909091,0.7045454545454546,5.929919137466308,8.0,1.0,2025-05-23,2,False,38250.0,True,41150.0,2025-05-23 15:00:00,15051553.0,43.75,361,7.581699346405224,5.242966751918154,4.707379134860057,86.62779273863495,True,False,True,73.75,41150.0,6193.7140595,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,65.566694,0.874682,0.527571,1.0,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-15,450950,아스테라시스,KOSDAQ,의료용 기기 제조업,"피부 미용의료기기 제조, 판매",COMMON,9950,12170,9850,11810,12495490,9990.0,18.218218218218208,1475.717369,30.380081367772146,37.98304700458025,0.15517241379310345,0.04310344827586207,23.553299492385786,14.0,14.0,2025-05-26,7,False,11410.0,True,12100.0,2025-05-26 15:00:00,2253080.0,48.14814814814815,360,6.047326906222605,2.4555461473327655,-0.5751848808545623,18.031145637345954,False,False,True,83.5,12100.0,272.62268,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,78.151455,0.958498,0.809479,0.684502,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-21,075580,세진중공업,KOSPI,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",COMMON,9680,12030,9600,12030,13354919,9260.0,29.91360691144709,1606.5967557,27.290760034396172,36.414429253574525,0.0,0.03292181069958848,25.3125,14.0,14.0,2025-05-26,3,False,11300.0,True,11630.0,2025-05-26 15:00:00,3205305.0,50.0,361,2.920353982300883,-3.3250207813798838,-3.3250207813798838,24.000931791499447,False,False,True,70.5,11630.0,372.7769715,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.61106,0.786249,0.974463,0.702953,0.5,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-22,388050,지투파워,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수·배전반, 태양광발전시스템, 인버터(PCS)",COMMON,7810,10050,7730,9470,16043195,7950.0,19.119496855345908,1519.2905665,30.348527117412075,36.537181692055654,0.25,0.034482758620689655,30.012936610608023,8.0,15.0,2025-05-26,2,False,9540.0,True,9600.0,2025-05-26 15:00:00,2321601.0,58.33333333333333,361,0.6289308176100628,1.372756071805692,-4.477611940298509,14.470939236230688,False,False,True,74.75,9600.0,222.873696,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,75.350978,0.624654,0.883902,0.69082,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-22,388050,지투파워,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수·배전반, 태양광발전시스템, 인버터(PCS)",COMMON,7810,10050,7730,9470,16043195,7950.0,19.119496855345908,1519.2905665,30.348527117412075,36.537181692055654,0.25,0.034482758620689655,30.012936610608023,8.0,15.0,2025-05-27,3,False,9600.0,True,9720.0,2025-05-27 15:00:00,2928608.0,27.272727272727266,361,1.2499999999999956,2.6399155227032844,-3.2835820895522394,18.254518504574683,False,False,True,68.5,9720.0,284.6606976,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,82.789973,0.701413,0.977719,0.69082,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-15,450950,아스테라시스,KOSDAQ,의료용 기기 제조업,"피부 미용의료기기 제조, 판매",COMMON,9950,12170,9850,11810,12495490,9990.0,18.218218218218208,1475.717369,30.380081367772146,37.98304700458025,0.15517241379310345,0.04310344827586207,23.553299492385786,14.0,14.0,2025-05-27,8,False,12010.0,True,11990.0,2025-05-27 15:00:00,608904.0,22.222222222222214,360,-0.16652789342215257,1.5241320914479273,-1.4790468364831555,4.872990174855088,False,False,False,69.25,11990.0,73.0075896,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,81.200196,0.900393,0.880497,0.684502,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-23,011700,한신기계,KOSPI,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파",COMMON,2960,3685,2960,3500,16191364,2930.0,19.453924914675767,566.69774,83.5939586123436,98.51396767290719,0.25517241379310346,0.0,24.493243243243242,8.0,44.0,2025-05-27,2,False,3585.0,True,3675.0,2025-05-27 15:00:00,3660153.0,58.33333333333333,360,2.5104602510460206,5.000000000000004,-0.27137042062415073,22.605587768887165,False,False,True,53.75,3675.0,134.51062275,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,72.873064,0.890529,0.785608,0.476676,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-05-15,450950,아스테라시스,KOSDAQ,의료용 기기 제조업,"피부 미용의료기기 제조, 판매",COMMON,9950,12170,9850,11810,12495490,9990.0,18.218218218218208,1475.717369,30.380081367772146,37.98304700458025,0.15517241379310345,0.04310344827586207,23.553299492385786,14.0,14.0,2025-05-28,9,False,12010.0,True,11890.0,2025-05-28 15:00:00,622758.0,43.47826086956522,360,-0.9991673605328932,0.6773920406435208,-2.300739523418238,4.9838621774736325,False,False,False,79.0,11890.0,74.0459262,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,83.971779,0.847569,0.945058,0.684502,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-05-27,044490,태웅,KOSDAQ,기타 금속 가공제품 제조업,자유형단조품,COMMON,16890,20000,16430,19100,10493826,17080.0,11.826697892271664,2004.320766,16.009284745807964,17.792925252491184,0.25210084033613445,0.12885154061624648,21.72854534388314,19.0,9.0,2025-05-28,1,False,19100.0,True,19480.0,2025-05-28 15:00:00,5223580.0,46.03174603174603,359,1.9895287958115127,1.9895287958115127,-2.6000000000000023,49.77765021070485,False,False,True,85.0,19480.0,1017.553384,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,83.57258,0.740368,0.96542,0.750984,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-05-27,010140,삼성중공업,KOSPI,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",COMMON,15400,16380,15350,16350,29577904,15100.0,8.278145695364248,4835.987304,4.0541445106406355,4.4941152748481805,0.02912621359223301,0.04854368932038835,6.710097719869706,2.0,2.0,2025-05-28,1,False,16350.0,True,15650.0,2025-05-28 15:00:00,12483431.0,45.00000000000001,361,-4.281345565749239,-4.281345565749239,-4.4566544566544515,42.205259033905854,True,False,True,86.0,15650.0,1953.6569515,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.580397,0.645831,0.817879,0.942243,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
