d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score,entry_price_1500,signal_trading_value_to_1500_eok,source_universe,selection_feature_scope
2026-05-26,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,COMMON,25050,27900,24700,27800,30249236,24300.0,14.403292181069949,8409.287608,0.7710442680158839,0.9991197374563051,0.03125,0.109375,12.955465587044534,6.0,7.0,2026-05-29,3,False,23250.0,True,22650.0,2026-05-29 15:00:00,17842047.0,35.71428571428571,360,-2.580645161290318,-18.525179856115102,-18.817204301075275,58.983463251766096,False,False,False,68.5,22650.0,4041.2236455,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-28,011230,삼화전자,KOSPI,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",COMMON,3300,4485,3100,3905,24841174,3610.0,8.171745152354571,970.0478447,22.199354274181328,25.35132668499606,0.4187725631768953,0.1444043321299639,44.67741935483871,8.0,81.0,2026-05-29,1,False,3905.0,True,3365.0,2026-05-29 15:00:00,1355644.0,,13,-13.828425096030728,-13.828425096030728,-24.972129319955407,5.457246102780811,False,False,False,28.0,3365.0,45.6174206,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-21,014910,성문전자,KOSPI,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",COMMON,3240,3840,2800,3190,18647852,3125.0,2.079999999999993,594.8664788,3.8986527474237,4.26022023482765,0.5769230769230769,0.375,37.142857142857146,16.0,120.0,2026-05-29,5,False,3035.0,True,3115.0,2026-05-29 15:00:00,1895940.0,50.0,360,2.635914332784184,-2.351097178683381,-18.880208333333336,10.167069108013084,False,False,False,43.0,3115.0,59.058531,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-21,017900,광전자,KOSPI,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",COMMON,13350,15470,12850,13700,42710550,12450.0,10.040160642570273,5851.34535,5.969154403998614,7.030247096316538,0.6755725190839694,0.19083969465648856,20.389105058365757,3.0,11.0,2026-05-29,5,False,11200.0,True,10560.0,2026-05-29 15:00:00,1544305.0,46.15384615384615,360,-5.714285714285716,-22.919708029197082,-31.738849385908207,3.6157459925006816,False,False,False,39.0,10560.0,163.078608,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-27,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",COMMON,5250,5940,5060,5280,90231847,5240.0,0.7633587786259444,4764.2415216,2.198483868795224,2.26926392871404,0.75,0.2159090909090909,17.391304347826086,1.0,16.0,2026-05-29,2,False,5100.0,True,5610.0,2026-05-29 15:00:00,79011256.0,47.826086956521735,360,10.000000000000009,6.25,-5.555555555555558,87.5647109384783,False,False,True,65.75,5610.0,4432.5314616,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-28,024060,흥구석유,KOSDAQ,기타 전문 도매업,휘발유등,COMMON,13000,16370,13000,13550,15759006,13160.0,2.963525835866254,2135.345313,6.285164994192835,5.292345827137072,0.8367952522255193,0.0,25.92307692307692,13.0,41.0,2026-05-29,1,False,13550.0,True,12480.0,2026-05-29 15:00:00,1968409.0,65.0,361,-7.896678966789672,-7.896678966789672,-23.762981062919973,12.49069262363375,False,False,False,52.0,12480.0,245.6574432,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-22,024840,KBI메탈,KOSDAQ,1차 비철금속 제조업,"동ROD, 모터코어",COMMON,7580,8180,7090,7640,18205392,6890.0,10.885341074020328,1390.8919488,1.5086358447688657,1.7193366758148272,0.4954128440366973,0.44954128440366975,15.373765867418902,11.0,52.0,2026-05-29,4,False,5940.0,True,5450.0,2026-05-29 15:00:00,2506770.0,7.692307692307679,360,-8.249158249158251,-28.664921465968586,-33.374083129584356,13.769382169853856,False,False,False,26.25,5450.0,136.618965,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,027360,아주IB투자,KOSDAQ,기타 금융업,,COMMON,16580,17690,16250,16510,15370907,15780.0,4.62610899873257,2537.7367457,0.8750641155147413,0.8617374314059019,0.7708333333333334,0.18055555555555555,8.86153846153846,17.0,32.0,2026-05-29,3,False,13640.0,True,12075.0,2026-05-29 15:00:00,7243110.0,33.33333333333333,358,-11.473607038123168,-26.86250757116899,-31.741096664782365,47.12220300337514,False,False,False,55.5,12075.0,874.6055325,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-28,032580,피델릭스,KOSDAQ,반도체 제조업,PSRAM 및 LPSDRAM,COMMON,6310,7260,5320,6810,10417307,6280.0,8.439490445859876,709.4186067,2.1875409220000113,3.2499282244964927,0.23195876288659795,0.5103092783505154,36.46616541353384,21.0,113.0,2026-05-29,1,False,6810.0,True,6030.0,2026-05-29 15:00:00,3209435.0,47.540983606557376,359,-11.45374449339207,-11.45374449339207,-16.94214876033058,30.808682128692183,True,False,False,49.0,6030.0,193.5289305,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-28,034220,LG디스플레이,KOSPI,전자부품 제조업,"고화질, 초대형, 폴더블 고부가가치 디스플레이 제품 개발, 제조",COMMON,14300,16150,13750,14420,27009496,14130.0,2.0523708421797515,3894.7693232,2.1980624795985215,2.2623548426619933,0.7208333333333333,0.22916666666666666,17.454545454545457,7.0,19.0,2026-05-29,1,False,14420.0,True,16130.0,2026-05-29 15:00:00,50525505.0,45.09803921568627,361,11.858529819694862,11.858529819694862,-0.12383900928792935,187.0657082975558,False,False,False,67.0,16130.0,8149.7639565,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,036540,SFA반도체,KOSDAQ,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",COMMON,10480,11640,10250,11010,42062040,10250.0,7.41463414634147,4631.030604,2.985441959884072,3.55095051953993,0.45323741007194246,0.16546762589928057,13.560975609756099,5.0,17.0,2026-05-29,3,False,9000.0,True,8380.0,2026-05-29 15:00:00,5651424.0,28.57142857142857,359,-6.888888888888889,-23.88737511353315,-28.006872852233677,13.435924648447864,False,False,False,42.5,8380.0,473.5893312,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,046970,우리로,KOSDAQ,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",COMMON,10110,11000,9740,10390,15976707,9600.0,8.229166666666664,1659.9798573,2.506284080988329,2.8760906617746,0.48412698412698413,0.29365079365079366,12.93634496919918,16.0,49.0,2026-05-29,3,False,8090.0,True,7680.0,2026-05-29 15:00:00,2199122.0,40.90909090909091,359,-5.067985166872679,-26.082771896053902,-30.181818181818176,13.764551105556357,False,False,False,41.5,7680.0,168.8925696,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,047040,대우건설,KOSPI,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",COMMON,29800,32350,29300,29450,18167764,28550.0,3.1523642732049106,5350.406498,0.9690909705933531,0.8660868491127907,0.8360655737704918,0.04918032786885246,10.409556313993173,14.0,15.0,2026-05-29,3,False,25450.0,True,26100.0,2026-05-29 15:00:00,14140042.0,33.33333333333333,361,2.5540275049115824,-11.375212224108655,-19.319938176197837,77.8303923366684,False,False,False,62.5,26100.0,3690.550962,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-27,048410,현대바이오,KOSDAQ,기타 화학제품 제조업,화장품 및 화장품원료,COMMON,13640,16690,13190,14190,14115497,13630.0,4.108584005869398,2002.9890243,5.363414385546383,5.863103287365744,0.7142857142857143,0.12857142857142856,26.535253980288097,19.0,45.0,2026-05-29,2,False,13150.0,True,11550.0,2026-05-29 15:00:00,3313980.0,41.66666666666667,360,-12.167300380228141,-18.6046511627907,-30.79688436189335,23.47760054073902,False,False,False,51.75,11550.0,382.76469,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-22,050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",COMMON,16500,18670,16440,18130,16074160,15740.0,15.184243964421862,2914.245208,2.164451616750424,2.231059127356114,0.242152466367713,0.026905829596412557,13.564476885644769,14.0,17.0,2026-05-29,4,False,15870.0,True,15980.0,2026-05-29 15:00:00,2910324.0,33.33333333333333,361,0.6931316950220534,-11.85879757308329,-14.40814140332084,18.105605518422113,False,False,True,46.25,15980.0,465.0697752,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,052900,KX하이텍,KOSDAQ,플라스틱제품 제조업,TRAY(반도체Packing재료),COMMON,2260,2430,1952,2060,13102668,2045.0,0.7334963325183352,269.9149608,1.9325054164950781,2.4624742618624285,0.35564853556485354,0.22594142259414227,24.487704918032787,19.0,230.0,2026-05-29,3,False,1866.0,True,1749.0,2026-05-29 15:00:00,3516403.0,83.33333333333333,360,-6.270096463022512,-15.097087378640772,-28.02469135802469,26.837305196163104,False,False,False,18.5,1749.0,61.50188847,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,062970,한국첨단소재,KOSDAQ,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",COMMON,3380,4105,3380,4105,27220115,3160.0,29.905063291139243,1117.38572075,4.392326779534518,5.9833024784205575,0.0,0.0,21.449704142011836,7.0,71.0,2026-05-29,3,False,3025.0,True,3115.0,2026-05-29 15:00:00,5379834.0,47.05882352941176,361,2.975206611570247,-24.116930572472594,-24.116930572472594,19.76418541949584,False,False,False,51.5,3115.0,167.5818291,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-19,066430,아이로보틱스,KOSDAQ,기타 전문 도매업,"VCI,LDPE필름 외",COMMON,4050,5080,3655,4295,66152142,4000.0,7.374999999999998,2841.2344989,15.039625572510337,19.642278866765672,0.5508771929824562,0.2771929824561403,38.98768809849521,2.0,22.0,2026-05-29,7,False,3125.0,True,2880.0,2026-05-29 15:00:00,1512948.0,50.0,359,-7.8400000000000025,-32.9452852153667,-43.30708661417323,2.2870733346775074,False,False,False,43.5,2880.0,43.5729024,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-28,066980,한성크린텍,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",수처리설비EPC,COMMON,2005,2430,1979,2355,10672425,2015.0,16.873449131513652,251.33560875,2.548104753638918,3.298256261925049,0.1662971175166297,0.057649667405764965,22.789287518948964,20.0,240.0,2026-05-29,1,False,2355.0,True,2255.0,2026-05-29 15:00:00,5864070.0,42.857142857142854,361,-4.24628450106157,-4.24628450106157,-7.201646090534974,54.945993998552346,False,False,True,66.0,2255.0,132.2347785,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-15,067310,하나마이크론,KOSDAQ,반도체 제조업,"반도체패키징,IOT",COMMON,48000,55500,46300,52900,13222883,44600.0,18.609865470852014,6994.905107,5.28300125070358,6.9868637162923495,0.2826086956521739,0.18478260869565216,19.870410367170628,18.0,10.0,2026-05-29,9,False,43500.0,True,40250.0,2026-05-29 15:00:00,1484193.0,42.857142857142854,360,-7.471264367816088,-23.913043478260864,-27.477477477477475,11.224428137192168,False,False,False,47.0,40250.0,597.3876825,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,069540,빛과전자,KOSDAQ,통신 및 방송 장비 제조업,기타무선통신장비제조업,COMMON,6980,7870,6620,6990,68621945,6610.0,5.748865355521926,4796.6739555,4.830397713939348,6.072131186939253,0.704,0.288,18.882175226586103,2.0,16.0,2026-05-29,3,False,5600.0,True,4840.0,2026-05-29 15:00:00,14734401.0,57.692307692307686,359,-13.571428571428568,-30.75822603719599,-38.500635324015256,21.471849857942672,False,False,False,48.5,4840.0,713.1450084,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-15,080220,제주반도체,KOSDAQ,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM",COMMON,76000,89100,71100,82300,10810191,75600.0,8.86243386243386,8896.787193,2.259405730986927,3.30627039223435,0.37777777777777777,0.2722222222222222,25.31645569620253,21.0,9.0,2026-05-29,9,False,109700.0,True,98200.0,2026-05-29 15:00:00,2982897.0,71.42857142857143,359,-10.483135824977207,19.319562575941674,10.213243546576889,27.5933792474157,False,False,False,41.0,98200.0,2929.204854,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-14,081150,티플랙스,KOSDAQ,1차 비철금속 제조업,"스텐레스봉,판(열간제품) 제조,도매",COMMON,4715,5570,4320,4790,20922316,4295.0,11.52502910360884,1002.1789364,14.499093075398164,16.346713003104803,0.624,0.316,28.935185185185187,10.0,94.0,2026-05-29,10,False,3290.0,True,3155.0,2026-05-29 15:00:00,347215.0,50.0,296,-4.103343465045595,-34.13361169102297,-43.357271095152605,1.6595438095858985,False,False,False,30.75,3155.0,10.95463325,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-20,086960,MDS테크,KOSDAQ,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",COMMON,3430,3850,3325,3590,12818413,3450.0,4.057971014492745,460.1810267,2.9482254539647688,3.223363368802784,0.49523809523809526,0.2,15.789473684210526,20.0,141.0,2026-05-29,6,False,3185.0,True,3255.0,2026-05-29 15:00:00,2640289.0,61.11111111111111,360,2.19780219780219,-9.33147632311978,-15.454545454545453,20.597627803067354,False,False,False,42.75,3255.0,85.94140695,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-19,088350,한화생명,KOSPI,보험업,생명보험,COMMON,5710,6160,5600,5800,24863586,5670.0,2.2927689594356204,1442.087988,2.5741165660638696,2.8712821736453247,0.6428571428571429,0.19642857142857142,10.0,9.0,48.0,2026-05-29,7,False,4935.0,True,4890.0,2026-05-29 15:00:00,4509698.0,37.5,361,-0.911854103343468,-15.689655172413797,-20.616883116883123,18.137761785448003,False,False,False,50.5,4890.0,220.5242322,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-15,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,COMMON,12710,14690,12630,13120,50874924,12630.0,3.879651623119562,6674.7900288,4.065903490979163,4.192760528193782,0.7621359223300971,0.038834951456310676,16.310372129849565,4.0,12.0,2026-05-29,9,False,10690.0,True,10370.0,2026-05-29 15:00:00,3850885.0,57.142857142857146,361,-2.9934518241347075,-20.960365853658537,-29.407760381211713,7.5693184327901895,False,False,False,53.0,10370.0,399.3367745,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-14,095910,에스에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",COMMON,2020,2610,1998,2485,15052713,2010.0,23.631840796019898,374.05991805,3.4899704907202356,3.9175816224624898,0.2042483660130719,0.03594771241830065,30.630630630630627,20.0,213.0,2026-05-29,10,False,1911.0,True,1717.0,2026-05-29 15:00:00,1127112.0,60.0,345,-10.15175300889587,-30.905432595573444,-34.21455938697318,7.487766490997337,False,False,False,27.75,1717.0,19.35251304,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-18,100790,미래에셋벤처투자,KOSDAQ,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,COMMON,60600,67800,57400,67400,11862415,54900.0,22.768670309653928,7995.26771,2.3338763442560055,2.9203295236117524,0.038461538461538464,0.3076923076923077,18.118466898954704,17.0,10.0,2026-05-29,8,False,53300.0,True,49000.0,2026-05-29 15:00:00,1797702.0,30.0,359,-8.067542213883684,-27.299703264094955,-27.728613569321535,15.154603847530204,False,False,False,51.25,49000.0,880.87398,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-27,114450,그린생명과학,KOSDAQ,기초 의약물질 제조업,의약품 중간체 등,COMMON,3055,3530,2960,3260,10591472,3015.0,8.126036484245436,345.2819872,4.2244579310942285,4.499785721646999,0.47368421052631576,0.16666666666666666,19.256756756756758,25.0,200.0,2026-05-29,2,False,2870.0,True,2720.0,2026-05-29 15:00:00,718148.0,45.45454545454546,341,-5.226480836236935,-16.564417177914116,-22.94617563739377,6.78043618488535,False,False,False,29.75,2720.0,19.5336256,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-21,125020,티씨머티리얼즈,KOSDAQ,절연선 및 케이블 제조업,"에나멜동선, 초고압케이블, 각동선, CTC 등",COMMON,7700,9630,7630,9630,12867053,7410.0,29.959514170040478,1239.0972039,2.6537092957277992,3.385541622566078,0.0,0.035,26.212319790301443,21.0,61.0,2026-05-29,5,False,8120.0,True,7470.0,2026-05-29 15:00:00,1781627.0,57.692307692307686,360,-8.004926108374388,-22.429906542056077,-22.429906542056077,13.846426217409691,False,False,False,51.0,7470.0,133.0875369,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-14,128820,대성산업,KOSPI,연료 소매업,"주요소운영,기계판매 등",COMMON,7810,8880,7340,8090,11387852,7530.0,7.436918990703845,921.2772268,16.854468109038933,18.732768392956473,0.512987012987013,0.3051948051948052,20.98092643051771,27.0,107.0,2026-05-29,10,False,6030.0,True,5820.0,2026-05-29 15:00:00,308138.0,50.0,351,-3.482587064676612,-28.059332509270707,-34.45945945945946,2.7058483022083535,False,False,False,27.75,5820.0,17.9336316,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-15,138360,앤로보틱스,KOSDAQ,특수 목적용 기계 제조업,기계제조,COMMON,4060,4980,3770,3935,17147886,3915.0,0.5108556832694733,674.7693141,3.111508642994887,3.4594127141802433,0.7603305785123967,0.13636363636363635,32.09549071618037,13.0,138.0,2026-05-29,9,False,2765.0,True,2655.0,2026-05-29 15:00:00,828768.0,50.0,356,-3.9783001808318286,-32.52858958068615,-46.68674698795181,4.8330622211974115,False,False,False,23.0,2655.0,22.0037904,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-20,142280,녹십자엠에스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액",COMMON,4815,6310,4760,6230,17967693,4860.0,28.189300411522634,1119.3872739,5.939621401177257,7.808710141024486,0.05161290322580645,0.035483870967741936,32.563025210084035,13.0,61.0,2026-05-29,6,False,4820.0,True,4435.0,2026-05-29 15:00:00,1649724.0,45.83333333333333,357,-7.987551867219922,-28.81219903691814,-29.71473851030111,9.18161279803701,False,False,False,46.75,4435.0,73.1652594,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-21,185490,아이진,KOSDAQ,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",COMMON,2260,2805,1900,2315,33320582,2235.0,3.5794183445190253,771.3714733,23.176135063036668,29.398360660867215,0.5414364640883977,0.39779005524861877,47.63157894736842,6.0,100.0,2026-05-29,5,False,1779.0,True,1716.0,2026-05-29 15:00:00,1214112.0,61.76470588235294,331,-3.541315345699836,-25.874730021598268,-38.8235294117647,3.6437298724253977,False,False,False,47.0,1716.0,20.83416192,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,203650,드림시큐리티,KOSDAQ,소프트웨어 개발 및 공급업,정보보안솔루션,COMMON,3725,4615,3725,4615,21300822,3550.0,30.000000000000004,983.0329353,1.0318026681760306,1.2923060368678527,0.0,0.0,23.89261744966443,11.0,85.0,2026-05-29,3,False,3485.0,True,3525.0,2026-05-29 15:00:00,7400471.0,75.0,359,1.147776183644189,-23.61863488624052,-23.61863488624052,34.74265453229927,False,False,False,55.5,3525.0,260.86660275,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
2026-05-26,215790,이노인스트루먼트,KOSDAQ,통신 및 방송 장비 제조업,기업 인수 합병,COMMON,2235,2540,2135,2355,21715100,2190.0,7.534246575342474,511.390605,1.388645556405522,1.5772210775761213,0.4567901234567901,0.24691358024691357,18.969555035128806,10.0,144.0,2026-05-29,3,False,1935.0,True,1773.0,2026-05-29 15:00:00,4413146.0,40.42553191489362,357,-8.372093023255811,-24.71337579617834,-30.196850393700792,20.322936574089,False,False,False,33.5,1773.0,78.24507858,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only
