signal_date,stock_code,stock_name,entry_1500_price,entry_price_1500,d0_date,trading_day_age,d0_trading_value_proxy_eok,signal_vs_d0_high_pct,signal_vs_d0_close_pct,signal_volume_retention_vs_d0,signal_day_pct_change_1500,rsi14_signal_1500,daily3_active_score,stock_name_eodsrc,eod_rank,eod_model_key,eod_model_label,entry_1500_price_eodsrc,entry_price_1500_eodsrc,d0_date_eodsrc,trading_day_age_eodsrc,d0_trading_value_proxy_eok_eodsrc,signal_vs_d0_high_pct_eodsrc,signal_vs_d0_close_pct_eodsrc,signal_volume_retention_vs_d0_eodsrc,signal_day_pct_change_1500_eodsrc,rsi14_signal_1500_eodsrc,daily3_active_score_eodsrc,stock_name_v2src,v2_rank,v2_model_key,v2_model_label,entry_1500_price_v2src,entry_price_1500_v2src,d0_date_v2src,trading_day_age_v2src,d0_trading_value_proxy_eok_v2src,signal_vs_d0_high_pct_v2src,signal_vs_d0_close_pct_v2src,signal_volume_retention_vs_d0_v2src,signal_day_pct_change_1500_v2src,rsi14_signal_1500_v2src,daily3_active_score_v2src,v2_score_total_100,stock_name_humansrc,human_rank,human_model_key,human_model_label,entry_1500_price_humansrc,entry_price_1500_humansrc,d0_date_humansrc,trading_day_age_humansrc,d0_trading_value_proxy_eok_humansrc,signal_vs_d0_high_pct_humansrc,signal_vs_d0_close_pct_humansrc,signal_volume_retention_vs_d0_humansrc,signal_day_pct_change_1500_humansrc,rsi14_signal_1500_humansrc,daily3_active_score_humansrc,human_score,candidate_weak_flag_count,candidate_weak,in_eod_active_top3,in_v2_hybrid_top3,in_human_proxy_top3,candidate_pool_source_count,consensus_score,rank_score,path_score,risk_control_score,liquidity_score,manual_proxy_score,market_condition_score,v3_variant,variant_bonus,total_score,v3_rank,selected_top3
2025-09-26,034220,LG디스플레이,14030.0,14030.0,2025-09-16,8,2840.3661121,2.558479532163749,5.40946656649135,10.3399980815452,-1.8881118881118875,42.10526315789474,47.25,,9999.0,,,,,,,,,,,,,,LG디스플레이,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,14030.0,14030.0,2025-09-16,8.0,2840.3661121,2.558479532163749,5.40946656649135,10.3399980815452,-1.8881118881118875,42.10526315789474,47.25,72.102924,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,10.0,62.525731,45.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,40.87886,8,False
2025-09-29,005930,삼성전자,84400.0,84400.0,2025-09-25,2,16931.695011,-2.088167053364265,-1.9744483159117254,56.23659335237243,1.3205282112845218,50.0,80.75,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,84400.0,84400.0,2025-09-25,2.0,16931.695011,-2.088167053364265,-1.9744483159117254,56.23659335237243,1.3205282112845218,50.0,80.75,,9999.0,,,,,,,,,,,,,,,삼성전자,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,84400.0,84400.0,2025-09-25,2.0,16931.695011,-2.088167053364265,-1.9744483159117254,56.23659335237243,1.3205282112845218,50.0,80.75,84.883333,0.0,False,True,False,True,2,40.0,27.0,84.0,85.0,75.0,84.883333,50.0,V3_C_RISK_CONTROL,0.0,63.794167,1,True
2025-09-29,462860,더즌,5140.0,5140.0,2025-09-19,6,794.1141504,-2.651515151515149,0.19493177387914784,28.542724819325926,3.1093279839518484,50.0,66.75,,9999.0,,,,,,,,,,,,,,더즌,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,5140.0,5140.0,2025-09-19,6.0,794.1141504,-2.651515151515149,0.19493177387914784,28.542724819325926,3.1093279839518484,50.0,66.75,82.735638,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,86.1839095,72.0,55.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,56.277586,2,True
2025-09-29,125490,한라캐스트,8810.0,8810.0,2025-09-24,3,2727.0223,-6.276595744680846,-1.0112359550561778,31.19108897642678,3.6470588235294032,45.45454545454546,80.5,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,한라캐스트,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,8810.0,8810.0,2025-09-24,3.0,2727.0223,-6.276595744680846,-1.0112359550561778,31.19108897642678,3.6470588235294032,45.45454545454546,80.5,83.641667,0.0,False,False,False,True,1,20.0,4.0,78.0,80.0,65.0,83.641667,50.0,V3_C_RISK_CONTROL,0.0,53.532083,3,True
2025-09-29,347850,디앤디파마텍,51562.0,51562.0,2025-09-22,5,5688.0021276,-4.408602150537632,-4.408602150537632,5.090263169823502,3.206565252201754,16.666666666666657,56.0,디앤디파마텍,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,51562.0,51562.0,2025-09-22,5.0,5688.0021276,-4.408602150537632,-4.408602150537632,5.090263169823502,3.206565252201754,16.666666666666657,56.0,디앤디파마텍,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,51562.0,51562.0,2025-09-22,5.0,5688.0021276,-4.408602150537632,-4.408602150537632,5.090263169823502,3.206565252201754,16.666666666666657,56.0,76.910469,,,,,,,,,,,,,,,,,,,True,True,False,2,65.0,15.0,47.72761725,57.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,53.259143,4,False
2025-09-29,034020,두산에너빌리티,63100.0,63100.0,2025-09-24,3,7983.192559,-4.969879518072284,-4.248861911987856,27.563159659969816,0.0,58.33333333333333,85.5,두산에너빌리티,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,63100.0,63100.0,2025-09-24,3.0,7983.192559,-4.969879518072284,-4.248861911987856,27.563159659969816,0.0,58.33333333333333,85.5,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,78.0,80.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,52.95,5,False
2025-09-29,010580,에스엠벡셀,2500.0,2500.0,2025-09-24,3,223.41766425,22.850122850122844,22.850122850122844,183.2900816167225,-0.7936507936507908,69.92481203007519,33.5,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,에스엠벡셀,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2500.0,2500.0,2025-09-24,3.0,223.41766425,22.850122850122844,22.850122850122844,183.2900816167225,-0.7936507936507908,69.92481203007519,33.5,83.975,0.0,False,False,False,True,1,20.0,8.0,72.0,80.0,50.0,83.975,50.0,V3_C_RISK_CONTROL,0.0,52.29875,6,False
2025-09-29,060250,NHN KCP,19930.0,19930.0,2025-09-26,1,4053.9077,-4.6411483253588575,-1.3366336633663378,16.997790107554742,-1.3366336633663378,56.25,66.0,,9999.0,,,,,,,,,,,,,,NHN KCP,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,19930.0,19930.0,2025-09-26,1.0,4053.9077,-4.6411483253588575,-1.3366336633663378,16.997790107554742,-1.3366336633663378,56.25,66.0,72.199379,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,62.54984475,70.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,47.882477,7,False
2025-09-30,003530,한화투자증권,6370.0,6370.0,2025-09-29,1,1092.037186,1.1111111111111072,2.741935483870961,126.97026820843078,2.741935483870961,52.631578947368425,69.0,,9999.0,,,,,,,,,,,,,,한화투자증권,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,6370.0,6370.0,2025-09-29,1.0,1092.037186,1.1111111111111072,2.741935483870961,126.97026820843078,2.741935483870961,52.631578947368425,69.0,75.585446,한화투자증권,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,6370.0,6370.0,2025-09-29,1.0,1092.037186,1.1111111111111072,2.741935483870961,126.97026820843078,2.741935483870961,52.631578947368425,69.0,95.216667,0.0,False,False,True,True,2,45.0,22.0,96.3963615,85.0,65.0,95.216667,50.0,V3_C_RISK_CONTROL,0.0,66.420288,1,True
2025-09-30,005930,삼성전자,83700.0,83700.0,2025-09-29,1,11004.177148,-1.5294117647058791,-0.5938242280285055,89.73618217146499,-0.5938242280285055,42.857142857142854,80.0,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,83700.0,83700.0,2025-09-29,1.0,11004.177148,-1.5294117647058791,-0.5938242280285055,89.73618217146499,-0.5938242280285055,42.857142857142854,80.0,,9999.0,,,,,,,,,,,,,,,삼성전자,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,83700.0,83700.0,2025-09-29,1.0,11004.177148,-1.5294117647058791,-0.5938242280285055,89.73618217146499,-0.5938242280285055,42.857142857142854,80.0,90.533333,0.0,False,True,False,True,2,40.0,19.0,90.0,85.0,75.0,90.533333,50.0,V3_C_RISK_CONTROL,0.0,64.176667,2,True
2025-09-30,041190,우리기술투자,12070.0,12070.0,2025-09-29,1,2783.537088,-2.661290322580645,-0.7401315789473673,39.263765168125545,-0.7401315789473673,60.0,95.0,,9999.0,,,,,,,,,,,,,,우리기술투자,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,12070.0,12070.0,2025-09-29,1.0,2783.537088,-2.661290322580645,-0.7401315789473673,39.263765168125545,-0.7401315789473673,60.0,95.0,86.819574,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,87.2048935,85.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,60.830734,3,True
2025-09-30,317120,라닉스,3285.0,3285.0,2025-09-26,2,656.451368,8.059210526315796,8.059210526315796,90.83403357307041,12.307692307692308,46.15384615384615,61.75,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,라닉스,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3285.0,3285.0,2025-09-26,2.0,656.451368,8.059210526315796,8.059210526315796,90.83403357307041,12.307692307692308,46.15384615384615,61.75,94.45,0.0,False,False,False,True,1,20.0,8.0,75.0,85.0,55.0,94.45,50.0,V3_C_RISK_CONTROL,0.0,55.0225,4,False
2025-09-30,034020,두산에너빌리티,62700.0,62700.0,2025-09-24,4,7983.192559,-5.572289156626509,-4.855842185128978,25.107129286770846,-0.31796502384737746,56.25,85.25,두산에너빌리티,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,62700.0,62700.0,2025-09-24,4.0,7983.192559,-5.572289156626509,-4.855842185128978,25.107129286770846,-0.31796502384737746,56.25,85.25,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,78.0,80.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,52.45,5,False
2025-09-30,249420,일동제약,30150.0,30150.0,2025-09-29,1,9533.699712,-13.11239193083573,-11.061946902654862,25.588543017873477,-11.061946902654862,59.375,63.0,일동제약,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,30150.0,30150.0,2025-09-29,1.0,9533.699712,-13.11239193083573,-11.061946902654862,25.588543017873477,-11.061946902654862,59.375,63.0,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,20.0,73.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,42.15,6,False
2025-09-30,034220,LG디스플레이,14390.0,14390.0,2025-09-16,10,2840.3661121,5.190058479532156,8.114199849737048,7.690426437263084,-1.640464798359531,70.0,36.75,,9999.0,,,,,,,,,,,,,,LG디스플레이,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,14390.0,14390.0,2025-09-16,10.0,2840.3661121,5.190058479532156,8.114199849737048,7.690426437263084,-1.640464798359531,70.0,36.75,72.102924,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,42.525731,45.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,37.37886,7,False
2025-10-01,034020,두산에너빌리티,64500.0,64500.0,2025-09-24,5,7983.192559,-2.8614457831325324,-2.124430955993928,53.21784092769245,2.8708133971291794,0.0,85.0,두산에너빌리티,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,64500.0,64500.0,2025-09-24,5.0,7983.192559,-2.8614457831325324,-2.124430955993928,53.21784092769245,2.8708133971291794,0.0,85.0,두산에너빌리티,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,64500.0,64500.0,2025-09-24,5.0,7983.192559,-2.8614457831325324,-2.124430955993928,53.21784092769245,2.8708133971291794,0.0,85.0,76.515417,두산에너빌리티,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,64500.0,64500.0,2025-09-24,5.0,7983.192559,-2.8614457831325324,-2.124430955993928,53.21784092769245,2.8708133971291794,0.0,85.0,85.483607,0.0,False,True,True,True,3,100.0,24.0,78.62885425,72.0,75.0,85.483607,50.0,V3_C_RISK_CONTROL,0.0,73.818508,1,True
2025-10-01,005930,삼성전자,85900.0,85900.0,2025-09-29,2,11004.177148,1.0588235294117565,2.0190023752969077,144.7891567693981,2.3837902264600697,45.45454545454546,53.75,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,85900.0,85900.0,2025-09-29,2.0,11004.177148,1.0588235294117565,2.0190023752969077,144.7891567693981,2.3837902264600697,45.45454545454546,53.75,,9999.0,,,,,,,,,,,,,,,삼성전자,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,85900.0,85900.0,2025-09-29,2.0,11004.177148,1.0588235294117565,2.0190023752969077,144.7891567693981,2.3837902264600697,45.45454545454546,53.75,93.221311,0.0,False,True,False,True,2,40.0,27.0,90.0,85.0,75.0,93.221311,50.0,V3_C_RISK_CONTROL,0.0,65.111066,2,True
2025-10-01,097230,HJ중공업,27700.0,27700.0,2025-09-30,1,2862.06312,-3.819444444444442,-1.0714285714285676,45.451538469214476,-1.0714285714285676,40.0,76.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,HJ중공업,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,27700.0,27700.0,2025-09-30,1.0,2862.06312,-3.819444444444442,-1.0714285714285676,45.451538469214476,-1.0714285714285676,40.0,76.0,87.311475,0.0,False,False,False,True,1,20.0,8.0,78.0,85.0,65.0,87.311475,50.0,V3_C_RISK_CONTROL,0.0,55.615574,3,True
2025-10-01,105840,우진,14910.0,14910.0,2025-09-23,6,2385.05406,-6.167400881057272,-1.2582781456953684,13.825025039474367,5.000000000000004,60.46511627906977,59.75,,9999.0,,,,,,,,,,,,,,우진,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,14910.0,14910.0,2025-09-23,6.0,2385.05406,-6.167400881057272,-1.2582781456953684,13.825025039474367,5.000000000000004,60.46511627906977,59.75,65.941994,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,66.9854985,57.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,44.647825,4,False
2025-10-01,077360,덕산하이메탈,6330.0,6330.0,2025-09-18,9,756.5537955,-5.097451274362818,-0.31496062992125706,5.066125532377955,2.4271844660194164,64.28571428571428,57.0,,9999.0,,,,,,,,,,,,,,덕산하이메탈,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,6330.0,6330.0,2025-09-18,9.0,756.5537955,-5.097451274362818,-0.31496062992125706,5.066125532377955,2.4271844660194164,64.28571428571428,57.0,66.379282,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,10.0,57.0948205,45.0,55.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,39.564223,5,False
2025-10-01,249420,일동제약,28950.0,28950.0,2025-09-29,2,9533.699712,-16.570605187319888,-14.601769911504425,19.07027868427161,-2.360876897133224,33.33333333333333,52.75,일동제약,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,28950.0,28950.0,2025-09-29,2.0,9533.699712,-16.570605187319888,-14.601769911504425,19.07027868427161,-2.360876897133224,33.33333333333333,52.75,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,7.0,58.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,35.7,6,False
2025-10-02,005930,삼성전자,89700.0,89700.0,2025-10-01,1,18953.85046,4.060324825986084,4.302325581395339,182.3732003845302,4.302325581395339,53.846153846153854,70.0,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,89700.0,89700.0,2025-10-01,1.0,18953.85046,4.060324825986084,4.302325581395339,182.3732003845302,4.302325581395339,53.846153846153854,70.0,,9999.0,,,,,,,,,,,,,,,삼성전자,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,89700.0,89700.0,2025-10-01,1.0,18953.85046,4.060324825986084,4.302325581395339,182.3732003845302,4.302325581395339,53.846153846153854,70.0,97.47541,0.0,False,True,False,True,2,40.0,27.0,90.0,85.0,75.0,97.47541,50.0,V3_C_RISK_CONTROL,0.0,65.32377,1,True
2025-10-02,034020,두산에너빌리티,65500.0,65500.0,2025-09-24,6,7983.192559,-1.3554216867469826,-0.6069802731411222,46.31219435928428,1.393188854489158,57.142857142857146,108.75,두산에너빌리티,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,65500.0,65500.0,2025-09-24,6.0,7983.192559,-1.3554216867469826,-0.6069802731411222,46.31219435928428,1.393188854489158,57.142857142857146,108.75,두산에너빌리티,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,65500.0,65500.0,2025-09-24,6.0,7983.192559,-1.3554216867469826,-0.6069802731411222,46.31219435928428,1.393188854489158,57.142857142857146,108.75,71.435573,,,,,,,,,,,,,,,,,,,True,True,False,2,65.0,15.0,89.35889325,72.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,64.003834,2,True
2025-10-02,003160,디아이,19580.0,19580.0,2025-10-01,1,3398.0620163,-1.6080402010050232,0.979886539453334,32.90684290740383,0.979886539453334,75.0,89.0,,9999.0,,,,,,,,,,,,,,디아이,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,19580.0,19580.0,2025-10-01,1.0,3398.0620163,-1.6080402010050232,0.979886539453334,32.90684290740383,0.979886539453334,75.0,89.0,76.748246,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,78.6870615,85.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,59.553059,3,True
2025-10-02,047770,코데즈컴바인,2315.0,2315.0,2025-10-01,1,373.9802516,0.433839479392617,7.424593967517401,111.17299156071267,7.424593967517401,38.095238095238095,47.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,코데즈컴바인,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2315.0,2315.0,2025-10-01,1.0,373.9802516,0.433839479392617,7.424593967517401,111.17299156071267,7.424593967517401,38.095238095238095,47.0,96.704918,0.0,False,False,False,True,1,20.0,8.0,84.0,85.0,55.0,96.704918,50.0,V3_C_RISK_CONTROL,0.0,56.485246,4,False
2025-10-02,077360,덕산하이메탈,7360.0,7360.0,2025-09-18,10,756.5537955,10.344827586206895,15.90551181102362,125.96646380845498,17.01112877583466,57.142857142857146,30.75,,9999.0,,,,,,,,,,,,,,덕산하이메탈,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,7360.0,7360.0,2025-09-18,10.0,756.5537955,10.344827586206895,15.90551181102362,125.96646380845498,17.01112877583466,57.142857142857146,30.75,69.327689,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,71.83192225,60.0,55.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,45.774788,5,False
2025-10-02,476060,온코닉테라퓨틱스,16600.0,16600.0,2025-10-01,1,2039.307725,0.60606060606061,4.2386185243328045,15.029330688677698,4.2386185243328045,33.33333333333333,53.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,온코닉테라퓨틱스,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,16600.0,16600.0,2025-10-01,1.0,2039.307725,0.60606060606061,4.2386185243328045,15.029330688677698,4.2386185243328045,33.33333333333333,53.0,89.393443,1.0,False,False,False,True,1,20.0,4.0,57.0,62.0,65.0,89.393443,50.0,V3_C_RISK_CONTROL,0.0,45.269672,6,False
2025-10-02,249420,일동제약,27050.0,27050.0,2025-09-29,3,9533.699712,-22.046109510086453,-20.206489675516227,9.466487368634251,-7.0446735395188975,50.0,54.5,일동제약,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,27050.0,27050.0,2025-09-29,3.0,9533.699712,-22.046109510086453,-20.206489675516227,9.466487368634251,-7.0446735395188975,50.0,54.5,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,0.0,35.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,27.75,7,False
2025-10-10,005930,삼성전자,94100.0,94100.0,2025-10-02,1,44395.89492,4.208194905869322,5.730337078651693,59.17715540443936,5.730337078651693,62.50000000000001,69.0,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,94100.0,94100.0,2025-10-02,1.0,44395.89492,4.208194905869322,5.730337078651693,59.17715540443936,5.730337078651693,62.50000000000001,69.0,,9999.0,,,,,,,,,,,,,,,삼성전자,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,94100.0,94100.0,2025-10-02,1.0,44395.89492,4.208194905869322,5.730337078651693,59.17715540443936,5.730337078651693,62.50000000000001,69.0,91.553571,0.0,False,True,False,True,2,40.0,27.0,84.0,85.0,75.0,91.553571,50.0,V3_C_RISK_CONTROL,0.0,64.127679,1,True
2025-10-10,466100,클로봇,36550.0,36550.0,2025-09-25,6,4194.866943,7.499999999999996,14.397496087636942,97.13505659099519,29.840142095914747,50.0,57.75,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,클로봇,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,36550.0,36550.0,2025-09-25,6.0,4194.866943,7.499999999999996,14.397496087636942,97.13505659099519,29.840142095914747,50.0,57.75,88.321429,0.0,False,False,False,True,1,20.0,8.0,67.0,72.0,65.0,88.321429,50.0,V3_C_RISK_CONTROL,0.0,50.116071,2,True
2025-10-10,437730,삼현,27550.0,27550.0,2025-09-25,6,2316.824107,9.760956175298796,24.660633484162897,79.35169111221614,25.22727272727272,35.294117647058826,52.75,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,삼현,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,27550.0,27550.0,2025-09-25,6.0,2316.824107,9.760956175298796,24.660633484162897,79.35169111221614,25.22727272727272,35.294117647058826,52.75,88.178571,0.0,False,False,False,True,1,20.0,4.0,67.0,72.0,65.0,88.178571,50.0,V3_C_RISK_CONTROL,0.0,49.708929,3,True
2025-10-10,105840,우진,16740.0,16740.0,2025-09-23,8,2385.05406,5.349276274386416,10.860927152317878,37.71549459134692,12.5,41.30434782608696,57.25,,9999.0,,,,,,,,,,,,,,우진,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,16740.0,16740.0,2025-09-23,8.0,2385.05406,5.349276274386416,10.860927152317878,37.71549459134692,12.5,41.30434782608696,57.25,75.556357,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,61.38908925,60.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,49.458363,4,False
2025-10-10,003160,디아이,19690.0,19690.0,2025-10-01,2,3398.0620163,-1.0552763819095423,1.547189272821048,17.048217964273178,0.716112531969304,59.25925925925926,84.75,,9999.0,,,,,,,,,,,,,,디아이,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,19690.0,19690.0,2025-10-01,2.0,3398.0620163,-1.0552763819095423,1.547189272821048,17.048217964273178,0.716112531969304,59.25925925925926,84.75,74.883765,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,69.22094125,70.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,48.883141,5,False
2025-10-10,034020,두산에너빌리티,74700.0,74700.0,2025-09-24,7,7983.192559,12.5,13.35356600910471,146.25720885107364,15.277777777777768,54.54545454545455,68.5,두산에너빌리티,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,74700.0,74700.0,2025-09-24,7.0,7983.192559,12.5,13.35356600910471,146.25720885107364,15.277777777777768,54.54545454545455,68.5,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,67.0,72.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,48.4,6,False
2025-10-10,424870,이뮨온시아,6042.0,6042.0,2025-09-30,3,1829.9075985,-4.850393700787404,-2.9397590361445736,18.30483602147849,5.371468433903037,55.81395348837209,70.5,,9999.0,,,,,,,,,,,,,,이뮨온시아,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,6042.0,6042.0,2025-09-30,3.0,1829.9075985,-4.850393700787404,-2.9397590361445736,18.30483602147849,5.371468433903037,55.81395348837209,70.5,75.421757,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,10.0,69.35543925,65.0,65.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,47.903316,7,False
2025-10-10,249420,일동제약,27050.0,27050.0,2025-09-29,4,9533.699712,-22.046109510086453,-20.206489675516227,5.9021886990182555,-0.5514705882352922,37.5,54.25,일동제약,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,27050.0,27050.0,2025-09-29,4.0,9533.699712,-22.046109510086453,-20.206489675516227,5.9021886990182555,-0.5514705882352922,37.5,54.25,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,0.0,35.0,75.0,50.0,50.0,V3_C_RISK_CONTROL,0.0,27.75,8,False
