signal_date,rank,stock_code,stock_name,market,sector,model_id,source_model_id,source_layer,watch_days,selection_policy,d0_date,trading_day_age,d0_trading_value_proxy_eok,d0_value_rank,d0_volume_rank,d0_pct_change,entry_1500_price,entry_1500_dt,signal_feature_cutoff,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_to_1500,signal_volume_retention_vs_d0,signal_trading_value_to_1500_proxy_eok,signal_turnover_retention_vs_d0,rsi14_signal_1500,risk_count,badges,selection_reason_text,retro_tags,paper_watch_status,d1_status,d1_outcome_status,d1_label,d1_plus1_touch,d1_plus2_touch,d1_plus3_touch,d1_minus1_touch,d1_minus2_touch,d1_minus3_touch,d1_plus1_before_minus2,d1_plus1_profit_protect_success,d1_plus1_then_minus2,d1_no_touch1_minus2_first,d1_close_return_pct,d1_close_win,h5_status,h5_outcome_status,h5_label,h5_plus1_touch,h5_plus2_touch,h5_plus3_touch,h5_minus1_touch,h5_minus2_touch,h5_minus3_touch,h5_plus2_first,h5_minus2_first,h5_plus3_first,h5_minus3_first,h5_plus2_minus2_first,h5_plus3_minus3_first,h5_mfe,h5_mae,h5_close_return_pct,dplus_count,dplus_dates,h5_minute_day_count,orders_enabled,account_api_enabled,paper_watch_only
2025-04-07,3,098070,한텍,KOSDAQ,일반 목적용 기계 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-02,3,3541.7577895,4.0,19.0,29.95867768595042,30350.0,2025-04-07 15:00:00,15:00,0.0,-3.497615262321141,-3.497615262321141,3138689.0,27.870841236699988,952.5921115,26.896026439867875,59.45945945945946,0,15시 balanced · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,True,True,False,False,False,True,True,False,False,6.919275123558477,True,done,done,H5_GOOD,True,True,True,False,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,47.94069192751236,0.49423393739702615,47.94069192751236,5,2025-04-08|2025-04-09|2025-04-10|2025-04-11|2025-04-14,5,False,False,True
2025-04-08,1,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-01,5,8138.923128,1.0,13.0,1.730103806228378,53400.0,2025-04-08 15:00:00,15:00,0.3759398496240518,-9.183673469387754,-10.402684563758392,20760202.0,149.9829717521814,11085.947868,136.20902536677698,46.15384615384615,0,15시 balanced · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+5 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,False,False,False,False,False,True,True,False,False,-0.7490636704119868,False,done,done,H5_GOOD,True,True,True,False,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,6.928838951310867,-0.9363295880149836,5.992509363295873,5,2025-04-09|2025-04-10|2025-04-11|2025-04-14|2025-04-15,5,False,False,True
2025-04-08,2,098070,한텍,KOSDAQ,일반 목적용 기계 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-02,4,3541.7577895,4.0,19.0,29.95867768595042,32700.0,2025-04-08 15:00:00,15:00,9.915966386554631,3.974562798092207,3.974562798092207,4470163.0,39.694026160339725,1461.743301,41.27169015717358,66.66666666666666,0,15시 balanced,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+4 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,True,True,True,True,False,True,True,True,False,0.6116207951070374,True,done,done,H5_GOOD,True,True,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,48.77675840978593,-2.4464831804281384,38.226299694189606,5,2025-04-09|2025-04-10|2025-04-11|2025-04-14|2025-04-15,5,False,False,True
2025-04-08,3,484810,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-01,5,3259.418253,3.0,14.0,13.98601398601398,18850.0,2025-04-08 15:00:00,15:00,-6.683168316831678,-22.903885480572594,-24.6,989939.0,7.425867646081444,186.6035015,5.725055424484057,38.888888888888886,3,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+5 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 3,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,h5_done,done,done,D1_VOLATILE_BOTH,True,True,True,True,True,True,False,False,True,True,-3.4482758620689613,False,done,done,H5_RISKY_WINNER,True,True,True,True,True,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,20.954907161803703,-4.137931034482756,15.384615384615374,5,2025-04-09|2025-04-10|2025-04-11|2025-04-14|2025-04-15,5,False,False,True
2025-04-09,1,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-08,1,13660.072075,1.0,6.0,0.5639097744360999,53200.0,2025-04-09 15:00:00,15:00,-0.5607476635513975,-0.5607476635513975,-3.797468354430378,16874876.0,66.09085669849952,8977.434032,65.72025376374158,50.0,0,15시 balanced · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,True,True,False,False,False,True,True,False,False,6.015037593984962,True,done,done,H5_GOOD,True,True,True,False,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,7.330827067669166,2.443609022556381,2.819548872180455,5,2025-04-10|2025-04-11|2025-04-14|2025-04-15|2025-04-16,5,False,False,True
2025-04-09,2,098070,한텍,KOSDAQ,일반 목적용 기계 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-02,5,3541.7577895,4.0,19.0,29.95867768595042,32650.0,2025-04-09 15:00:00,15:00,0.6163328197226425,3.8155802861685295,3.8155802861685295,7949708.0,70.59159080307855,2595.579662,73.28506962545357,35.9375,0,15시 balanced · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+5 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,True,True,True,False,False,True,True,False,False,30.93415007656968,True,done,done,H5_GOOD,True,True,True,True,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,49.004594180704444,-1.225114854517606,30.78101071975499,5,2025-04-10|2025-04-11|2025-04-14|2025-04-15|2025-04-16,5,False,False,True
2025-04-09,3,484810,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-01,6,3259.418253,3.0,14.0,13.98601398601398,18260.0,2025-04-09 15:00:00,15:00,-2.8723404255319163,-25.316973415132928,-26.959999999999994,908513.0,6.815063648108005,165.8944738,5.089695796092113,65.78947368421052,3,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+6 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 3,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,True,True,False,False,False,True,True,False,False,3.9978094194961677,True,done,done,H5_GOOD,True,True,True,False,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,24.863088718510397,1.0405257393209189,21.851040525739318,5,2025-04-10|2025-04-11|2025-04-14|2025-04-15|2025-04-16,5,False,False,True
2025-04-10,1,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-08,2,13660.072075,1.0,6.0,0.5639097744360999,56300.0,2025-04-10 15:00:00,15:00,6.226415094339632,5.23364485981308,1.8083182640144635,17797596.0,69.70471171543947,10020.046548,73.3528087771821,50.0,0,15시 balanced · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,h5_done,done,done,D1_FAST_FAIL,False,False,False,True,True,False,False,False,False,True,-1.9538188277087087,False,done,done,H5_FAIL,True,False,False,True,True,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,1.4209591474245054,-3.1971580817051537,-2.131438721136769,5,2025-04-11|2025-04-14|2025-04-15|2025-04-16|2025-04-17,5,False,False,True
2025-04-10,2,098070,한텍,KOSDAQ,일반 목적용 기계 제조업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-02,6,3541.7577895,4.0,19.0,29.95867768595042,40550.0,2025-04-10 15:00:00,15:00,23.252279635258354,28.93481717011128,28.93481717011128,9485377.0,84.22798067513081,3846.3203735,108.59919288955658,79.3103448275862,1,RSI 과열,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+6 / D0 고가 근처 / 15시 거래량 유지 / risk_count 1,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_OVERHEAT,h5_done,done,done,D1_PLUS1_PROTECT_SUCCESS,True,True,True,False,False,False,True,True,False,False,3.8224414303329235,True,done,done,H5_GOOD,True,True,True,False,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,19.975339087546228,-0.6165228113440224,0.0,5,2025-04-11|2025-04-14|2025-04-15|2025-04-16|2025-04-17,5,False,False,True
2025-04-10,3,013580,계룡건설,KOSPI,토목 건설업,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,2025-04-09,1,3262.648272,4.0,13.0,16.58536585365853,23950.0,2025-04-10 15:00:00,15:00,0.20920502092049986,0.20920502092049986,-8.935361216730042,4560182.0,33.40487258014798,1092.163589,33.47475725081775,50.0,0,15시 balanced · RSI 중립,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,h5_done,done,done,D1_FAST_FAIL,False,False,False,True,True,True,False,False,False,True,-6.680584551148227,False,done,done,H5_FAIL,False,False,False,True,True,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-0.8350730688935326,-27.766179540709814,-22.54697286012526,5,2025-04-11|2025-04-14|2025-04-15|2025-04-16|2025-04-17,5,False,False,True
