d0_date,version_key,version_label_ko,candidate_count,green_count,yellow_count,orange_count,red_count,avg_traffic_score,avg_max_up,avg_max_down,avg_d1_close,avg_lunch_1200,best_rank1_light,green_rate,red_rate
2025-12-12,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-2.0,3.763535878448051,-3.959754431337596,1.1394397644718723,0.1332273661670583,🔴,0.3333333333333333,0.6666666666666666
2025-12-15,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-2.6666666666666665,5.047600408881607,-4.526342030060803,-0.7587038916834321,-0.6948425133828318,🔴,0.3333333333333333,0.6666666666666666
2025-12-16,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-2.6666666666666665,6.428370087000125,-3.6207563444299873,-0.6213862669529872,-0.3924942892101546,🔴,0.3333333333333333,0.6666666666666666
2025-12-17,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,3.333333333333333,6.563534879833077,-1.7927504636679987,-0.0009648770953329,-0.4268891948927693,🟢,1.0,0.0
2025-12-18,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,5.666666666666667,11.358778475027664,-1.2167994077649384,2.4423826607513157,1.395910558830708,🟢,1.0,0.0
2025-12-19,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,5.666666666666667,4.0232354680000375,-2.2250301854416934,2.05730144276454,2.032236472610601,🟢,1.0,0.0
2025-12-22,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,5.333333333333333,25.54911482170836,-2.457721890790765,12.302665115101668,0.0114895832744192,🟢,1.0,0.0
2025-12-23,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,3.6666666666666665,6.9795430649734,-3.1465888879281736,0.4068000137430842,1.0162430651525185,🔴,0.6666666666666666,0.3333333333333333
2025-12-24,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,0,0,0,3,-4.333333333333333,4.801786895432151,-3.9703336168332695,-2.182643039817178,-2.1528894299127894,🔴,0.0,1.0
2025-12-26,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,2.6666666666666665,8.297747914881706,-4.327464067684676,3.916322925699464,3.1718815810662417,🟢,0.3333333333333333,0.6666666666666666
2025-12-29,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,0,1,0,2,-1.3333333333333333,4.580502182423607,-10.63774017909373,-0.5917292894748682,-0.0777347792827232,🔴,0.0,0.6666666666666666
2025-12-30,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-6.0,2.9776098370195787,-11.205250514308892,-2.009339226645327,-2.9728604008023645,🔴,0.3333333333333333,0.6666666666666666
2026-01-02,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,3.0,7.140931344351423,-5.18484945480881,1.7471558011049977,0.9799502165914372,🟢,0.6666666666666666,0.3333333333333333
2026-01-05,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,0.3333333333333333,20.87353371107796,-3.5544713411867748,1.8283344704637328,2.074506781796992,🟢,0.6666666666666666,0.3333333333333333
2026-01-06,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,0,0,0,3,-1.0,8.092269520184011,-5.058748630309648,-0.4060741590766525,-0.929019021523192,🔴,0.0,1.0
2026-01-07,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,0.3333333333333333,10.503917887913724,-4.541395123158606,-1.3215142964348223,-1.4991356743143116,🟢,0.6666666666666666,0.3333333333333333
2026-01-08,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-1.6666666666666667,14.728860443704354,-2.542284240073297,-1.3452567279824097,-1.5777726263033756,🔴,0.3333333333333333,0.6666666666666666
2026-01-09,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,7.0,12.439507238631784,-0.0160341834324081,4.113414212036615,4.233190777998071,🟢,1.0,0.0
2026-01-12,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,2.333333333333333,12.779522259763612,-0.6184209689402698,3.129888174915777,1.977936616785932,🟢,0.6666666666666666,0.3333333333333333
2026-01-13,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,7.0,15.557013184301525,0.1864647169432096,3.43747998766745,2.7694625504475803,🟢,1.0,0.0
2026-01-14,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,7.0,13.94022824854632,-2.2360533932044624,4.312006778093491,3.127171393281536,🟢,1.0,0.0
2026-01-15,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,0.0,9.85798339740455,-3.9132466442857097,0.3010873730221537,0.3070972662309712,🟢,0.6666666666666666,0.3333333333333333
2026-01-16,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,0.3333333333333333,7.847450672469621,-5.930512417626762,2.085025885592965,1.1408050352773962,🔴,0.3333333333333333,0.6666666666666666
2026-01-19,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,2.333333333333333,5.552163687439427,-3.1736100499834587,2.135691106396139,1.914014790758856,🔴,0.3333333333333333,0.6666666666666666
2026-01-20,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-4.0,4.779530130888847,-5.798248992756368,-3.2090897668890874,-3.696031867135897,🟢,0.3333333333333333,0.6666666666666666
