signal_date,rank_final,stock_code,stock_name,source_tier,source_model,fallback_level,is_refined_candidate,is_base_candidate,is_comparison_candidate,is_high_risk_comparison,entry_price_1500,current_seed_100k_buyable,required_cash_1share,d0_date,trading_day_age,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,rsi14_signal_1500,badge_text,d1_plus1_touch,d1_plus1_profit_protect,d1_plus2_touch,d1_minus2_touch,h5_plus2_touch,h5_minus2_touch,h5_plus3_touch,h5_minus3_touch,h5_plus2_minus2_first,h5_plus3_minus3_first,ret_d1_close,ret_d5_close,mae_proxy_d1_low_return
2025-04-04,2,042660,한화오션,A,SMALL_POOL_F_BASE,2,False,True,False,False,69200.0,True,69200.0,2025-04-04,0,-3.3519553072625663,-0.14430014430014682,-4.287690179806358,95.08834617855915,80.0,소액 기본 후보,False,False,False,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,-9.682080924855496,12.138728323699421,-9.898843930635836
2025-04-04,3,035720,카카오,A,SMALL_POOL_F_BASE,3,False,True,False,False,41500.0,True,41500.0,2025-04-04,0,-3.1505250875145885,-0.8363201911589013,-7.2625698324022325,94.61475033410906,55.55555555555556,소액 기본 후보,False,False,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-2.048192771084334,-6.024096385542165,-4.81927710843374
2025-04-07,1,098070,한텍,A,SMALL_POOL_F_BASE,1,False,True,False,False,30350.0,True,30350.0,2025-04-07,0,0.0,2.0168067226890685,-4.107424960505535,92.80746294430172,59.45945945945946,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,6.919275123558477,47.94069192751236,0.49423393739702615
2025-04-07,2,065500,오리엔트정공,A,SMALL_POOL_F_BASE,2,False,True,False,False,14030.0,True,14030.0,2025-04-07,0,6.529992406985574,-2.366040361864996,-4.881355932203391,95.2839228411032,21.276595744680847,소액 기본 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,3.207412687099076,-6.129722024233786,-1.6393442622950838
2025-04-07,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,63000.0,True,63000.0,2025-04-07,0,-9.090909090909093,0.8000000000000007,-4.689863842662634,87.20238799602001,50.0,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,7.460317460317456,27.142857142857135,3.1746031746031855
2025-04-08,1,065500,오리엔트정공,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,14410.0,True,14410.0,2025-04-08,0,0.27835768963118124,-0.4834254143646355,-2.8320971004720197,87.92054662043122,52.08333333333334,소액 정제 후보,True,True,True,True,True,True,True,True,PLUS_FIRST,PLUS_FIRST,0.9021512838306656,-2.9146426092991007,-2.84524635669674
2025-04-08,2,098070,한텍,A,SMALL_POOL_F_BASE,2,False,True,False,False,32700.0,True,32700.0,2025-04-08,0,9.915966386554631,0.7704160246533087,-3.2544378698224907,85.47741891318755,66.66666666666666,소액 기본 후보,True,True,True,True,True,True,True,False,PLUS_FIRST,PLUS_FIRST,0.6116207951070374,38.226299694189606,-2.4464831804281384
2025-04-08,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,67700.0,True,67700.0,2025-04-08,0,8.319999999999993,0.0,-0.4411764705882337,92.91141090774163,63.63636363636363,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,1.3293943870014813,17.28212703101921,-0.2954209748892156
2025-04-09,1,042660,한화오션,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,68300.0,True,68300.0,2025-04-09,0,0.8862629246676468,-0.4373177842565634,-3.667136812411853,94.36743186348878,57.142857142857146,소액 정제 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,7.027818448023426,13.17715959004393,5.270863836017559
2025-04-09,2,098070,한텍,A,SMALL_POOL_F_BASE,2,False,True,False,False,32650.0,True,32650.0,2025-04-09,0,0.6163328197226425,-0.7598784194528863,-14.528795811518325,94.93940076109563,35.9375,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,30.93415007656968,30.78101071975499,-1.225114854517606
2025-04-09,3,065500,오리엔트정공,A,SMALL_POOL_F_BASE,3,False,True,False,False,14550.0,True,14550.0,2025-04-09,0,0.4834254143646355,0.06877579092159358,-7.853071564281189,95.8254481963722,55.88235294117647,소액 기본 후보,True,True,True,True,True,True,True,True,PLUS_FIRST,PLUS_FIRST,-2.405498281786944,-8.384879725085915,-2.405498281786944
2025-04-10,1,005930,삼성전자,A,SMALL_POOL_F_BASE,1,False,True,False,False,56300.0,True,56300.0,2025-04-10,0,6.226415094339632,-0.17730496453900457,-0.7054673721340388,77.55561532308542,50.0,소액 기본 후보,False,False,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-1.9538188277087087,-2.131438721136769,-2.6642984014209614
2025-04-10,2,065500,오리엔트정공,A,SMALL_POOL_F_BASE,2,False,True,False,False,14270.0,True,14270.0,2025-04-10,0,-1.8569463548830822,0.4929577464788837,-5.994729907773388,91.22387423622158,40.0,소액 기본 후보,True,True,False,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,-8.829712683952351,-14.015416958654525,-9.740714786264892
2025-04-10,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,73200.0,True,73200.0,2025-04-10,0,6.705539358600587,0.1367989056087593,-1.8766756032171594,81.42582154512236,20.0,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,6.0109289617486406,6.420765027322406,1.2295081967213184
2025-04-11,1,005930,삼성전자,A,SMALL_POOL_F_BASE,1,False,True,False,False,55300.0,True,55300.0,2025-04-11,0,-1.9503546099290725,0.18115942028984477,-0.7181328545781018,83.36752933136546,56.25,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,1.6274864376130127,0.0,0.9041591320072317
2025-04-11,2,042660,한화오션,A,SMALL_POOL_F_BASE,2,False,True,False,False,77500.0,True,77500.0,2025-04-11,0,6.019151846785231,-0.12886597938144284,-0.8951406649616356,94.5142199946542,37.5,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,3.35483870967741,1.1612903225806548,1.6774193548387162
2025-04-11,3,065500,오리엔트정공,A,SMALL_POOL_F_BASE,3,False,True,False,False,13000.0,True,13000.0,2025-04-11,0,-8.450704225352112,-0.0768639508070712,-10.344827586206895,93.41005080403798,59.09090909090909,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,1.3076923076922986,0.3076923076922977,-6.692307692307697
2025-04-14,1,042660,한화오션,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,80300.0,True,80300.0,2025-04-14,0,3.479381443298979,0.24968789013732895,-0.9864364981504337,94.90566082067372,50.0,소액 정제 후보,False,False,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-1.1207970112079746,-2.988792029887921,-2.241594022415938
2025-04-14,2,005930,삼성전자,A,SMALL_POOL_F_BASE,2,False,True,False,False,56100.0,True,56100.0,2025-04-14,0,1.6304347826086918,-0.1779359430605032,-1.0582010582010581,84.5612717040496,55.55555555555556,소액 기본 후보,True,True,False,False,False,True,False,False,MINUS_FIRST,NONE,0.891265597147961,-1.2477718360071277,0.17825311942958333
2025-04-14,3,272210,한화시스템,A,SMALL_POOL_F_BASE,3,False,True,False,False,38800.0,True,38800.0,2025-04-14,0,8.683473389355733,0.6485084306095956,-0.25706940874036244,91.71025184146363,61.53846153846154,소액 기본 후보,True,True,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,0.12886597938144284,-1.0309278350515427,-2.0618556701030966
2025-04-15,1,005930,삼성전자,A,SMALL_POOL_F_BASE,1,False,True,False,False,56750.0,True,56750.0,2025-04-15,0,0.9786476868327343,0.26501766784452485,-0.6129597197898407,85.32671603709005,44.44444444444444,소액 기본 후보,False,False,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-3.612334801762118,-3.083700440528636,-3.964757709251099
2025-04-15,2,008970,KBI동양철관,A,SMALL_POOL_F_BASE,2,False,True,False,False,3114.0,True,3114.0,2025-04-15,0,6.388793987017416,0.6464124111182912,-3.9777983348751156,177.88779516748195,37.362637362637365,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,4.656390494540785,-2.440590879897242,-4.527938342967241
2025-04-15,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,79400.0,True,79400.0,2025-04-15,0,-0.8739076154806513,0.0,-0.7499999999999951,93.79397966666548,25.0,소액 기본 후보,False,False,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-2.6448362720403074,-0.5037783375314908,-4.030226700251893
2025-04-16,1,005930,삼성전자,A,SMALL_POOL_F_BASE,1,False,True,False,False,54750.0,True,54750.0,2025-04-16,0,-3.2685512367491176,0.0914076782449813,-2.5800711743772187,84.6027488350266,45.45454545454546,소액 기본 후보,True,True,False,False,True,False,False,False,PLUS_FIRST,NONE,0.6392694063926951,1.7351598173515947,-0.45662100456621557
2025-04-16,2,008970,KBI동양철관,A,SMALL_POOL_F_BASE,2,False,True,False,False,3280.0,True,3280.0,2025-04-16,0,6.01163542340013,0.6443694384780541,-8.354288907516061,177.92942373985014,53.92156862745099,소액 기본 후보,True,True,True,True,True,True,True,True,PLUS_FIRST,PLUS_FIRST,1.67682926829269,-0.5182926829268242,-2.5609756097561
2025-04-16,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,76600.0,True,76600.0,2025-04-16,0,-3.5264483627204024,-0.9055627425614499,-3.5264483627204024,91.76763487117259,45.45454545454546,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,1.6971279373368064,4.308093994778073,-0.13054830287205776
2025-04-17,1,272210,한화시스템,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,38550.0,True,38550.0,2025-04-17,0,0.5215123859191761,0.12987012987013546,-1.658163265306123,91.25222065939325,62.50000000000001,소액 정제 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,MINUS_FIRST,0.25940337224383825,0.6485084306095956,-0.9079118028534339
2025-04-17,2,008970,KBI동양철관,A,SMALL_POOL_F_BASE,2,False,True,False,False,3345.0,True,3345.0,2025-04-17,0,2.638846271862527,0.2998500749625155,-3.1557614360162134,175.75760406478258,37.77777777777778,소액 기본 후보,False,False,False,True,False,True,False,True,MINUS_FIRST,MINUS_FIRST,-9.68609865470852,-10.792227204783256,-9.775784753363226
2025-04-17,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,77900.0,True,77900.0,2025-04-17,0,0.7761966364812523,0.0,-0.8905852417302795,88.56994202467668,42.857142857142854,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,0.6418485237484006,3.8510911424903815,-1.2836970474967901
2025-04-18,1,008970,KBI동양철관,A,SMALL_POOL_F_BASE,1,False,True,False,False,3040.0,True,3040.0,2025-04-18,0,-8.845577211394307,0.6289308176100628,-8.461306835290571,171.03752949438964,21.15384615384616,소액 기본 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,1.1513157894736947,-10.756578947368423,0.6578947368421018
2025-04-18,2,034020,두산에너빌리티,A,SMALL_POOL_F_BASE,2,False,True,False,False,26000.0,True,26000.0,2025-04-18,0,6.33946830265848,0.19267822736031004,-0.7633587786259555,93.84571977330594,50.0,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,0.19230769230769162,7.307692307692304,-1.538461538461533
2025-04-18,3,042660,한화오션,A,SMALL_POOL_F_BASE,3,False,True,False,False,78100.0,True,78100.0,2025-04-18,0,0.25673940949935137,-0.3826530612244916,-2.130325814536338,96.13636917874476,66.66666666666666,소액 기본 후보,True,True,False,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,-0.2560819462227859,15.10883482714469,-1.9206145966709331
2025-04-21,1,034020,두산에너빌리티,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,26100.0,True,26100.0,2025-04-21,0,0.5780346820809301,0.19193857965451588,-1.8796992481203034,95.5200783311221,62.50000000000001,소액 정제 후보,False,False,False,True,True,True,True,False,MINUS_FIRST,PLUS_FIRST,-1.7241379310344862,8.429118773946364,-2.1072796934865856
2025-04-21,2,008970,KBI동양철관,A,SMALL_POOL_F_BASE,2,False,True,False,False,3118.0,True,3118.0,2025-04-21,0,3.210857332009276,1.3983739837398312,-4.764813683567503,177.39680270566967,68.25396825396825,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,-2.565747273893526,-8.05003207184093,-2.918537524053877
2025-04-21,3,042700,한미반도체,A,SMALL_POOL_F_BASE,3,False,True,False,False,75300.0,True,75300.0,2025-04-21,0,2.868852459016402,0.26631158455392434,-3.2133676092545027,93.40162831382048,40.0,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,-0.5312084993359889,0.7968127490039834,-4.3824701195219085
2025-04-22,1,034020,두산에너빌리티,A,SMALL_POOL_F_BASE,1,False,True,False,False,25650.0,True,25650.0,2025-04-22,0,-1.5355086372360827,0.0,-2.099236641221369,91.12427230330104,60.0,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,0.3898635477582957,12.670565302144254,-0.19493177387914784
2025-04-22,2,298380,에이비엘바이오,A,SMALL_POOL_F_BASE,2,False,True,False,False,67700.0,True,67700.0,2025-04-22,0,4.314329738058542,-1.455604075691408,-4.513399153737662,94.88079516713294,46.666666666666664,소액 기본 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,2.5110782865583436,-0.5908419497784312,0.7385524372230501
2025-04-22,3,042700,한미반도체,A,SMALL_POOL_F_BASE,3,False,True,False,False,75400.0,True,75400.0,2025-04-22,0,0.3994673768308976,0.6675567423231055,-2.0779220779220786,94.98385844612514,33.33333333333333,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,13.52785145888593,2.3872679045092937,1.8567639257294433
2025-04-23,1,034020,두산에너빌리티,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,25700.0,True,25700.0,2025-04-23,0,0.19493177387914784,-0.1941747572815511,-2.0952380952380945,88.82305581724054,60.0,소액 정제 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,4.669260700389111,12.645914396887159,0.0
2025-04-23,2,298380,에이비엘바이오,A,SMALL_POOL_F_BASE,2,False,True,False,False,69500.0,True,69500.0,2025-04-23,0,1.1644832605531397,0.14409221902016434,-1.278409090909094,93.28971892939686,50.0,소액 기본 후보,False,False,False,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,-1.4388489208633115,-6.187050359712232,-3.8848920863309377
2025-04-23,3,042700,한미반도체,A,SMALL_POOL_F_BASE,3,False,True,False,False,85700.0,True,85700.0,2025-04-23,0,14.4192256341789,0.1168224299065379,-0.2328288707799775,92.19570915881962,82.14285714285714,소액 기본 후보,True,True,True,True,True,True,True,True,PLUS_FIRST,PLUS_FIRST,-2.8004667444574083,-11.201866977829633,-3.033838973162195
2025-04-24,1,034020,두산에너빌리티,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,26950.0,True,26950.0,2025-04-24,0,4.660194174757271,0.18587360594795044,0.0,92.34161046892893,55.55555555555556,소액 정제 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,3.5250463821892453,2.782931354359919,1.855287569573294
2025-04-24,2,298380,에이비엘바이오,A,SMALL_POOL_F_BASE,2,False,True,False,False,68300.0,True,68300.0,2025-04-24,0,-1.5850144092218965,-0.29197080291970545,-1.443001443001446,90.83974000974369,33.33333333333333,소액 기본 후보,True,True,False,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,1.024890190336758,-0.7320644216691097,-1.3177159590043952
2025-04-24,3,042700,한미반도체,A,SMALL_POOL_F_BASE,3,False,True,False,False,84300.0,True,84300.0,2025-04-24,0,-1.5186915887850483,1.200480192076836,-4.853273137697522,87.2925686126678,11.764705882352942,소액 기본 후보,True,True,True,True,True,True,False,True,PLUS_FIRST,MINUS_FIRST,-2.135231316725983,-9.489916963226575,-4.507710557532619
2025-04-25,1,298380,에이비엘바이오,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,69200.0,True,69200.0,2025-04-25,0,1.0218978102189746,0.28985507246377384,-0.2881844380403509,89.87455970982488,57.692307692307686,소액 정제 후보,True,True,True,True,True,True,True,True,PLUS_FIRST,PLUS_FIRST,-5.491329479768781,-10.115606936416189,-7.514450867052025
2025-04-25,2,034020,두산에너빌리티,S,SMALL_POOL_F_REFINED_100K,2,True,False,False,False,27850.0,True,27850.0,2025-04-25,0,3.531598513011147,-0.17921146953404632,-0.5357142857142838,92.42199474715791,56.25,소액 정제 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,1.6157989228007263,-1.9748653500897717,-0.7181328545781018
2025-04-25,3,389140,포바이포,A,SMALL_POOL_F_BASE,3,False,True,False,False,19490.0,True,19490.0,2025-04-25,0,3.455597430861501,-2.554872256387186,-5.4158982820537656,83.11554335059265,43.2636469221835,소액 기본 후보,True,True,True,True,True,True,True,True,PLUS_FIRST,PLUS_FIRST,-3.581323755772192,16.228835300153932,-4.966649563878911
2025-04-28,1,298380,에이비엘바이오,A,SMALL_POOL_F_BASE,1,False,True,False,False,65100.0,True,65100.0,2025-04-28,0,-5.6521739130434785,-0.4587155963302725,-12.145748987854255,93.83377745418092,68.18181818181819,소액 기본 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,3.3794162826420893,-4.3010752688172005,-0.3072196620583667
2025-04-28,2,489790,한화비전,A,SMALL_POOL_F_BASE,2,False,True,False,False,58800.0,True,58800.0,2025-04-28,0,4.62633451957295,-2.0000000000000018,-5.466237942122188,69.20780936063568,60.36036036036035,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,0.5102040816326481,7.14285714285714,-3.911564625850339
2025-04-28,3,034020,두산에너빌리티,A,SMALL_POOL_F_BASE,3,False,True,False,False,28200.0,True,28200.0,2025-04-28,0,1.0752688172043001,-0.35335689045936647,-1.0526315789473717,92.74663010248969,50.0,소액 기본 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,2.4822695035461084,-1.5957446808510634,-0.5319148936170248
2025-04-29,1,034020,두산에너빌리티,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,28850.0,True,28850.0,2025-04-29,0,1.9434628975264934,-0.17301038062284002,-0.3454231433506094,92.64862738903554,37.5,소액 정제 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,0.34662045060658286,-3.466204506065862,-1.559792027729634
2025-04-29,2,489790,한화비전,A,SMALL_POOL_F_BASE,2,False,True,False,False,59200.0,True,59200.0,2025-04-29,0,-1.3333333333333308,0.16920473773265332,-1.8242122719734688,93.33068237898978,36.363636363636374,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,1.6891891891891886,5.912162162162171,-3.2094594594594628
2025-04-29,3,389140,포바이포,A,SMALL_POOL_F_BASE,3,False,True,False,False,18448.0,True,18448.0,2025-04-29,0,-1.8305661983822885,0.048809588372478174,-7.98084596967279,88.45959804138779,46.63461538461539,소액 기본 후보,True,False,True,True,True,True,True,True,MINUS_FIRST,PLUS_FIRST,0.0,32.87619254119687,-3.7348222029488287
2025-04-30,1,105560,KB금융,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,89600.0,True,89600.0,2025-04-30,0,2.05011389521641,-0.6651884700665134,-0.6651884700665134,76.61598665600502,55.55555555555556,소액 정제 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,4.01785714285714,2.9017857142857206,0.33482142857141906
2025-04-30,2,489790,한화비전,A,SMALL_POOL_F_BASE,2,False,True,False,False,59600.0,True,59600.0,2025-04-30,0,0.8460236886632888,-0.9966777408637828,-2.614379084967322,68.90712565752698,69.23076923076923,소액 기본 후보,True,True,True,True,True,True,True,False,PLUS_FIRST,PLUS_FIRST,0.5033557046979942,1.1744966442952975,-2.0134228187919434
2025-04-30,3,389140,포바이포,A,SMALL_POOL_F_BASE,3,False,True,False,False,18601.0,True,18601.0,2025-04-30,0,0.8785725907044961,0.8293581960103991,-3.1752641715683705,83.93896176190856,68.61499364675984,소액 기본 후보,False,False,False,True,True,True,True,True,MINUS_FIRST,MINUS_FIRST,-6.273856244287945,42.540723617009846,-13.929358636632438
2025-05-02,1,105560,KB금융,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,92900.0,True,92900.0,2025-05-02,0,2.9933481152993435,-0.32188841201716833,-0.32188841201716833,83.89147698964615,44.44444444444444,소액 정제 후보,True,True,True,False,True,True,False,False,PLUS_FIRST,NONE,0.753498385360607,-0.32292787944026013,0.6458557588805203
2025-05-02,2,272210,한화시스템,A,SMALL_POOL_F_BASE,2,False,True,False,False,41750.0,True,41750.0,2025-05-02,0,7.051282051282048,0.11990407673860837,-1.416765053128688,94.20429953448772,16.666666666666657,소액 기본 후보,True,True,True,False,True,True,True,False,PLUS_FIRST,PLUS_FIRST,6.946107784431144,3.473053892215572,0.23952095808383866
2025-05-02,3,489790,한화비전,A,SMALL_POOL_F_BASE,3,False,True,False,False,59800.0,True,59800.0,2025-05-02,0,-0.6644518272425293,-0.16694490818029983,-1.6447368421052655,87.96503432213778,50.0,소액 기본 후보,True,False,True,True,True,True,True,False,MINUS_FIRST,PLUS_FIRST,0.6688963210702337,4.013377926421402,-2.6755852842809347
2025-05-07,1,105560,KB금융,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,94000.0,True,94000.0,2025-05-07,0,0.8583690987124415,0.42735042735042583,-0.9483667017913588,74.84717872144967,50.0,소액 정제 후보,False,False,False,False,False,True,False,True,MINUS_FIRST,MINUS_FIRST,0.5319148936170137,-0.6382978723404209,-0.8510638297872353
2025-05-07,2,272210,한화시스템,A,SMALL_POOL_F_BASE,2,False,True,False,False,44550.0,True,44550.0,2025-05-07,0,6.834532374100721,-0.2239641657334812,-0.7795100222717122,94.40056925215337,45.833333333333336,소액 기본 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,1.5712682379348974,-3.2547699214365844,0.22446689113355678
2025-05-07,3,489790,한화비전,A,SMALL_POOL_F_BASE,3,False,True,False,False,60000.0,True,60000.0,2025-05-07,0,0.16694490818029983,-0.33222591362126463,-1.9607843137254943,88.88518916583959,55.55555555555556,소액 기본 후보,True,True,True,False,True,False,True,False,PLUS_FIRST,PLUS_FIRST,5.000000000000004,6.666666666666665,0.6666666666666599
2025-05-08,1,272210,한화시스템,S,SMALL_POOL_F_REFINED_100K,1,True,False,False,False,44900.0,True,44900.0,2025-05-08,0,0.5599104143336975,-0.7734806629834279,-2.6030368763557465,86.1616478067812,52.0,소액 정제 후보,True,True,True,False,True,True,True,True,PLUS_FIRST,PLUS_FIRST,4.342984409799544,0.0,0.7795100222717233
