model_id,model_label,watch_days,sample_n,complete_d5_n,signal_date_count,avg_candidates_per_signal_day,full3_day_rate,unique_symbol_count,age_distribution,d1_plus1_touch_rate,d1_minus1_touch_rate,d1_minus2_touch_rate,d1_minus3_touch_rate,d1_plus1_before_minus2_rate,d1_plus1_then_minus2_rate,d1_close_avg_net,d1_close_win_rate_net,h5_plus1_touch_rate,h5_plus2_touch_rate,h5_plus3_touch_rate,h5_minus1_touch_rate,h5_minus2_touch_rate,h5_minus3_touch_rate,h5_plus2_minus2_plus_first_rate,h5_plus3_minus3_plus_first_rate,ret_d5_close_avg_net,ret_d5_close_win_rate_net,mae_d1_low_avg,mae_h5_low_avg,profit_factor_d1_net,profit_factor_d5_net,risk_adjusted_score,comparison_group
EOD_D0_BASE_VALUE_TOP3_W10,"Baseline value Top3, watch 10D",10,825,810,275,3.0,100.0,60,"{""1"": 252, ""2"": 149, ""3"": 84, ""4"": 72, ""5"": 56, ""6"": 48, ""7"": 44, ""8"": 42, ""9"": 33, ""10"": 30}",76.5432098765432,63.580246913580254,50.74074074074074,37.901234567901234,65.30864197530865,33.086419753086425,0.2835811801934341,49.629629629629626,90.98765432098766,84.69135802469135,77.77777777777779,80.12345679012346,71.23456790123457,61.85185185185185,58.395061728395056,57.53086419753086,1.716085219018684,51.358024691358025,-2.9838493536152697,-7.129710236434441,1.1489822372615115,1.4266610261645216,58.456790123456784,signal_refinement
EOD_AGE_DECAY_VALUE_TOP3_W10,"Age-decay adjusted D0 value Top3, watch 10D",10,825,810,275,3.0,100.0,63,"{""1"": 286, ""2"": 173, ""3"": 104, ""4"": 64, ""5"": 58, ""6"": 38, ""7"": 32, ""8"": 18, ""9"": 17, ""10"": 20}",75.80246913580247,64.19753086419753,51.60493827160494,39.1358024691358,63.70370370370371,33.33333333333333,0.1486780320467628,48.76543209876543,90.49382716049382,84.32098765432099,77.77777777777779,80.12345679012346,71.85185185185186,63.08641975308642,56.66666666666666,56.79012345679012,2.044786035055318,51.85185185185185,-3.0841044581069594,-7.1282236771778384,1.07577817070821,1.519639506560331,56.04938271604939,signal_refinement
EOD_VALUE_WITH_SIGNAL_RISK_FILTER_W10,"Value Top3 with signal risk sorting, watch 10D",10,825,810,275,3.0,100.0,94,"{""1"": 325, ""2"": 163, ""3"": 80, ""4"": 58, ""5"": 43, ""6"": 40, ""7"": 36, ""8"": 25, ""9"": 18, ""10"": 22}",75.4320987654321,65.30864197530865,52.59259259259259,39.38271604938272,64.44444444444444,33.95061728395062,0.2947835986931089,48.27160493827161,90.74074074074076,84.19753086419753,77.65432098765433,80.61728395061728,72.09876543209876,62.59259259259259,57.77777777777777,57.65432098765432,2.509357711775544,52.22222222222223,-2.9993775324807963,-6.9241396236863775,1.1560724316688449,1.6757576234888412,55.061728395061735,signal_refinement
EOD_VALUE_PLUS_POOL_F_BADGE_W10,"Value Top3 with Pool F refined tie-break badge, watch 10D",10,825,810,275,3.0,100.0,87,"{""1"": 302, ""2"": 161, ""3"": 81, ""4"": 69, ""5"": 53, ""6"": 47, ""7"": 35, ""8"": 24, ""9"": 21, ""10"": 17}",72.96296296296296,63.70370370370371,50.617283950617285,36.91358024691358,64.32098765432099,29.75308641975309,0.1509587245635285,47.03703703703704,90.0,83.82716049382715,76.41975308641975,80.0,70.98765432098766,60.617283950617285,57.53086419753086,57.160493827160494,2.4078595066314312,53.20987654320988,-2.821461948168309,-6.520523905502806,1.0791955481997886,1.6924164120081435,54.50617283950617,signal_refinement
EOD_D0_BASE_VALUE_TOP3_W5,"Baseline value Top3, watch 5D",5,825,810,275,3.0,100.0,82,"{""1"": 314, ""2"": 192, ""3"": 120, ""4"": 96, ""5"": 88}",75.30864197530865,67.1604938271605,55.06172839506173,41.604938271604944,63.580246913580254,35.432098765432094,0.1183374587433468,45.92592592592592,89.62962962962962,83.4567901234568,77.4074074074074,81.35802469135803,73.82716049382717,64.81481481481481,56.79012345679012,56.913580246913575,2.00619372687192,50.98765432098765,-3.241709341613599,-7.483946066423283,1.0554919295866678,1.483780690359492,52.037037037037045,signal_refinement
EOD_D0_BASE_VALUE_TOP3_W3,"Baseline value Top3, watch 3D",3,825,810,275,3.0,100.0,112,"{""1"": 399, ""2"": 247, ""3"": 164}",76.5432098765432,70.37037037037037,57.77777777777777,45.06172839506173,62.46913580246913,39.1358024691358,0.8293027865053757,45.55555555555556,89.62962962962962,83.33333333333334,77.28395061728395,83.58024691358025,76.66666666666667,68.39506172839506,55.4320987654321,55.06172839506173,2.0625994842686683,48.39506172839506,-2.6380083061067974,-7.533700340849628,1.3548792461835375,1.43842827858998,50.0,signal_refinement
EOD_SIGNAL_BALANCED_SCORE_TOP3_W10,"D0 value plus 15:00 balanced score Top3, watch 10D",10,825,810,275,3.0,100.0,230,"{""1"": 465, ""2"": 187, ""3"": 81, ""4"": 43, ""5"": 20, ""6"": 8, ""7"": 4, ""8"": 2}",77.4074074074074,73.82716049382717,62.22222222222222,49.25925925925926,60.98765432098765,41.604938271604944,-0.2629089513722001,44.44444444444444,89.01234567901236,83.9506172839506,78.02469135802468,87.4074074074074,80.49382716049382,73.20987654320987,53.827160493827165,54.93827160493827,0.020299737633645,43.45679012345679,-3.780065326697239,-8.569979307967195,0.8912085398283159,1.0038862636357293,45.67901234567901,signal_refinement
