signal_date,rank,rank_num,webhook_rank,stock_code,code,stock_name,name,market,sector,industry,model_id,source_model_id,source_layer,watch_days,selection_policy,selection_model,d0_date,d1_date,trading_day_age,entry_1500_price,entry_price_used,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_value_rank,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,signal_trading_value_to_1500_proxy_eok,signal_trading_value_to_1500_eok,signal_turnover_retention_vs_d0,rsi14_signal_1500,signal_rsi14_1500,eod_signal_balanced_score,bellguard_score,source_score,signal_risk_count,threshold_pct,cutoff_label,cutoff_time,traffic_rule,traffic_label,traffic_light,traffic_light_emoji,traffic_light_label_ko,d1_label,minute_available,plus_touch,minus2_touch,minus3_touch,green,yellow,orange,red,gray,red_fast_fail,plus_touch_time,minus2_touch_time,minus3_touch_time,entry_recover_time_after_minus2,plus_before_minus2,profit_before_minus2,success_strict,success_profit_first,success_broad,d1_high_until_cutoff,d1_low_until_cutoff,d1_return_at_cutoff,ret_d1_close,d1_high_return,d1_low_return,d1_rows_until_cutoff,paper_watch_only,orders_enabled,account_api_enabled,source_dataset,outcome_confirmed,pending_reason,cell
2025-04-07,2,2,2,065500,065500,오리엔트정공,오리엔트정공,KOSDAQ,자동차 신품 부품 제조업,"하우징, 리테이너베어링",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-02,2025-04-08,3,14030.0,14030.0,21.576128538638105,7978.1339869,3.7097020543458914,6.359232720506725,0.29607250755287007,0.2084592145015106,24.410029498525066,2.0,6.529992406985574,-11.705475141598487,-16.83461766449318,33.73827920563524,2376.6105873,2376.6105873,29.789053320016514,21.276595744680847,21.276595744680847,39.447801275595836,39.447801275595836,39.447801275595836,1,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-08 09:00:00,,,,True,True,True,True,True,5.702066999287236,-1.6393442622950838,2.708481824661435,3.207412687099076,5.702066999287236,-1.6393442622950838,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 오리엔트정공(065500)
2025-04-07,3,3,3,098070,098070,한텍,한텍,KOSDAQ,일반 목적용 기계 제조업,"열교환기 등 화공기기, 저장용 탱크",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-02,2025-04-08,3,30350.0,30350.0,29.95867768595042,3541.7577895,,,0.0,0.08148148148148149,27.327935222672075,4.0,0.0,-3.497615262321141,-3.497615262321141,27.870841236699988,952.5921115,952.5921115,26.896026439867875,59.45945945945946,59.45945945945946,78.77777777777777,78.77777777777777,78.77777777777777,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-08 09:00:00,,,,True,True,True,True,True,11.367380560131801,0.49423393739702615,7.742998352553543,6.919275123558477,11.367380560131801,0.49423393739702615,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 한텍(098070)
2025-04-08,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-01,2025-04-09,5,53400.0,53400.0,1.730103806228378,8138.923128,0.666062388995665,0.6779504787800679,0.47058823529411764,0.47058823529411764,2.936096718480141,1.0,0.3759398496240518,-9.183673469387754,-10.402684563758392,149.9829717521814,11085.947868,11085.947868,136.20902536677698,46.15384615384615,46.15384615384615,55.15992647058823,55.15992647058823,55.15992647058823,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-09 09:04:00,,,,True,True,True,True,True,1.6853932584269593,-0.5617977528089901,-0.3745318352059934,-0.7490636704119868,1.6853932584269593,-0.9363295880149836,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-04-08,2,2,2,098070,098070,한텍,한텍,KOSDAQ,일반 목적용 기계 제조업,"열교환기 등 화공기기, 저장용 탱크",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-02,2025-04-09,4,32700.0,32700.0,29.95867768595042,3541.7577895,,,0.0,0.08148148148148149,27.327935222672075,4.0,9.915966386554631,3.974562798092207,3.974562798092207,39.694026160339725,1461.743301,1461.743301,41.27169015717358,66.66666666666666,66.66666666666666,60.39285714285714,60.39285714285714,60.39285714285714,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-09 09:02:00,,,,True,True,True,True,True,16.81957186544343,-0.6116207951070374,-0.1529051987767538,0.6116207951070374,16.81957186544343,-2.4464831804281384,354,True,False,False,eod_d0_active_watch_1y,True,,🟢 한텍(098070)
2025-04-08,3,3,3,484810,484810,티엑스알로보틱스,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,"물류자동화, 로봇자동화, AMR/AGV",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-01,2025-04-09,5,18850.0,18850.0,13.98601398601398,3259.418253,,,0.14666666666666667,0.16,17.647058823529417,3.0,-6.683168316831678,-22.903885480572594,-24.6,7.425867646081444,186.6035015,186.6035015,5.725055424484057,38.888888888888886,38.888888888888886,2.085714285714282,2.085714285714282,2.085714285714282,3,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,ORANGE_DIP_REBOUND_CHANCE,ORANGE,🟠,불안정 회복,ORANGE_DIP_REBOUND_CHANCE,True,True,True,True,False,False,True,False,False,False,2025-04-09 09:07:00,2025-04-09 09:00:00,2025-04-09 09:01:00,2025-04-09 09:07:00,False,False,False,False,True,5.57029177718833,-4.137931034482756,-3.129973474801062,-3.4482758620689613,5.57029177718833,-4.137931034482756,361,True,False,False,eod_d0_active_watch_1y,True,,🟠 티엑스알로보틱스(484810)
2025-04-09,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-08,2025-04-10,1,53200.0,53200.0,0.5639097744360999,13660.072075,1.1493037089385205,1.059557650282276,0.15,0.1,3.7523452157598447,1.0,-0.5607476635513975,-0.5607476635513975,-3.797468354430378,66.09085669849952,8977.434032,8977.434032,65.72025376374158,50.0,50.0,83.84756097560975,83.84756097560975,83.84756097560975,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-10 09:00:00,,,,True,True,True,True,True,6.578947368421062,3.383458646616533,5.827067669172936,6.015037593984962,6.578947368421062,3.383458646616533,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-04-09,2,2,2,098070,098070,한텍,한텍,KOSDAQ,일반 목적용 기계 제조업,"열교환기 등 화공기기, 저장용 탱크",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-02,2025-04-10,5,32650.0,32650.0,29.95867768595042,3541.7577895,,,0.0,0.08148148148148149,27.327935222672075,4.0,0.6163328197226425,3.8155802861685295,3.8155802861685295,70.59159080307855,2595.579662,2595.579662,73.28506962545357,35.9375,35.9375,61.31818181818181,61.31818181818181,61.31818181818181,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-10 09:01:00,,,,True,True,True,True,True,26.339969372128635,-1.225114854517606,24.196018376722826,30.93415007656968,30.93415007656968,-1.225114854517606,359,True,False,False,eod_d0_active_watch_1y,True,,🟢 한텍(098070)
2025-04-09,3,3,3,484810,484810,티엑스알로보틱스,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,"물류자동화, 로봇자동화, AMR/AGV",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-01,2025-04-10,6,18260.0,18260.0,13.98601398601398,3259.418253,,,0.14666666666666667,0.16,17.647058823529417,3.0,-2.8723404255319163,-25.316973415132928,-26.959999999999994,6.815063648108005,165.8944738,165.8944738,5.089695796092113,65.78947368421052,65.78947368421052,0.0,0.0,0.0,3,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-10 09:00:00,,,,True,True,True,True,True,8.214676889375694,3.2311062431544357,3.9978094194961677,3.9978094194961677,8.214676889375694,3.2311062431544357,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 티엑스알로보틱스(484810)
2025-04-10,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-08,2025-04-11,2,56300.0,56300.0,0.5639097744360999,13660.072075,1.1493037089385205,1.059557650282276,0.15,0.1,3.7523452157598447,1.0,6.226415094339632,5.23364485981308,1.8083182640144635,69.70471171543947,10020.046548,10020.046548,73.3528087771821,50.0,50.0,66.95744680851064,66.95744680851064,66.95744680851064,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,RED_FAST_FAIL,RED,🔴,약세,RED_FAST_FAIL,True,False,True,False,False,False,False,True,False,True,,2025-04-11 09:14:00,,,False,False,False,False,False,-1.0657193605683846,-2.6642984014209614,-1.7761989342806372,-1.9538188277087087,-1.0657193605683846,-2.6642984014209614,361,True,False,False,eod_d0_active_watch_1y,True,,🔴 삼성전자(005930)
2025-04-10,2,2,2,098070,098070,한텍,한텍,KOSDAQ,일반 목적용 기계 제조업,"열교환기 등 화공기기, 저장용 탱크",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-04-02,2025-04-11,6,40550.0,40550.0,29.95867768595042,3541.7577895,,,0.0,0.08148148148148149,27.327935222672075,4.0,23.252279635258354,28.93481717011128,28.93481717011128,84.22798067513081,3846.3203735,3846.3203735,108.59919288955658,79.3103448275862,79.3103448275862,32.4,32.4,32.4,1,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-04-11 09:00:00,,,,True,True,True,True,True,10.234278668310726,-0.6165228113440224,2.71270036991369,3.8224414303329235,10.234278668310726,-0.6165228113440224,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 한텍(098070)
